drug_name,id,section,type,start,len,str
LUMIZYME,M146,S1,AdverseReaction,9714,8,Vomiting
LUMIZYME,M147,S1,AdverseReaction,9823,17,"Edema, Peripheral"
LUMIZYME,M148,S1,AdverseReaction,9932,8,Pruritus
LUMIZYME,M149,S1,AdverseReaction,10041,12,Rash Papular
LUMIZYME,M150,S1,AdverseReaction,10150,16,Throat Tightness
LUMIZYME,M151,S1,AdverseReaction,10287,11,anaphylaxis
LUMIZYME,M152,S1,AdverseReaction,10303,26,hypersensitivity reactions
LUMIZYME,M153,S1,AdverseReaction,10526,22,anaphylactic reactions
LUMIZYME,M154,S1,Severity,11804,14,high sustained
LUMIZYME,M155,S1,AdverseReaction,11819,44,IgG antibody titers with inhibitory activity
LUMIZYME,M156,S1,Severity,13539,8,moderate
LUMIZYME,M157,S1,Severity,13539,18,moderate to severe
LUMIZYME,M158,S1,Severity,13551,6,severe
LUMIZYME,M159,S1,AdverseReaction,13561,36,recurrent hypersensitivity reactions
LUMIZYME,M160,S1,AdverseReaction,13571,26,hypersensitivity reactions
LUMIZYME,M161,S1,AdverseReaction,13745,22,anaphylactic reactions
LUMIZYME,M162,S1,AdverseReaction,13925,26,hypersensitivity reactions
LUMIZYME,M163,S1,AdverseReaction,15399,11,anaphylaxis
LUMIZYME,M164,S1,AdverseReaction,15467,31,Acute cardiorespiratory failure
LUMIZYME,M165,S1,AdverseReaction,15525,14,fluid overload
LUMIZYME,M166,S1,AdverseReaction,15740,16,flu-like illness
LUMIZYME,M167,S1,AdverseReaction,15792,7,pyrexia
LUMIZYME,M168,S1,AdverseReaction,15801,6,chills
LUMIZYME,M169,S1,AdverseReaction,15809,7,myalgia
LUMIZYME,M170,S1,AdverseReaction,15818,10,arthralgia
LUMIZYME,M171,S1,AdverseReaction,15830,4,pain
LUMIZYME,M172,S1,AdverseReaction,15839,7,fatigue
LUMIZYME,M173,S1,AdverseReaction,16252,26,hypersensitivity reactions
LUMIZYME,M174,S1,AdverseReaction,16354,26,hypersensitivity reactions
LUMIZYME,M175,S1,AdverseReaction,16437,18,anaphylactic shock
LUMIZYME,M176,S1,AdverseReaction,16457,19,respiratory failure
LUMIZYME,M177,S1,AdverseReaction,16478,18,respiratory arrest
LUMIZYME,M178,S1,AdverseReaction,16498,14,cardiac arrest
LUMIZYME,M179,S1,AdverseReaction,16514,7,hypoxia
LUMIZYME,M180,S1,AdverseReaction,16523,7,dyspnea
LUMIZYME,M181,S1,AdverseReaction,16532,8,wheezing
LUMIZYME,M182,S1,AdverseReaction,16542,11,convulsions
LUMIZYME,M183,S1,AdverseReaction,16555,19,peripheral coldness
LUMIZYME,M184,S1,AdverseReaction,16576,12,restlessness
LUMIZYME,M185,S1,AdverseReaction,16590,11,nervousness
LUMIZYME,M186,S1,AdverseReaction,16603,9,back pain
LUMIZYME,M187,S1,AdverseReaction,16614,7,stridor
LUMIZYME,M188,S1,AdverseReaction,16623,16,pharyngeal edema
LUMIZYME,M189,S1,AdverseReaction,16641,14,abdominal pain
LUMIZYME,M190,S1,AdverseReaction,16657,5,apnea
LUMIZYME,M191,S1,AdverseReaction,16664,12,muscle spasm
LUMIZYME,M192,S1,AdverseReaction,16682,14,conjunctivitis
LUMIZYME,M193,S1,AdverseReaction,16723,19,hyperparathyroidism
LUMIZYME,M194,S1,AdverseReaction,"16766,16789","8,25",Systemic immune-mediated reactions
LUMIZYME,M195,S1,AdverseReaction,16779,35,cutaneous immune-mediated reactions
LUMIZYME,M196,S1,AdverseReaction,16826,11,proteinuria
LUMIZYME,M197,S1,AdverseReaction,16842,18,nephrotic syndrome
LUMIZYME,M198,S1,AdverseReaction,16874,29,membranous glomerulonephritis
LUMIZYME,M199,S1,AdverseReaction,16909,24,necrotizing skin lesions
LUMIZYME,M200,S2,Factor,31,4,RISK
LUMIZYME,M201,S2,AdverseReaction,39,11,ANAPHYLAXIS
LUMIZYME,M202,S2,AdverseReaction,52,16,HYPERSENSITIVITY
LUMIZYME,M203,S2,AdverseReaction,73,25,IMMUNE-MEDIATED REACTIONS
LUMIZYME,M204,S2,Factor,104,4,RISK
LUMIZYME,M205,S2,AdverseReaction,112,25,CARDIORESPIRATORY FAILURE
LUMIZYME,M206,S2,Factor,153,4,RISK
LUMIZYME,M207,S2,AdverseReaction,161,11,ANAPHYLAXIS
LUMIZYME,M208,S2,AdverseReaction,174,16,HYPERSENSITIVITY
LUMIZYME,M209,S2,AdverseReaction,195,25,IMMUNE-MEDIATED REACTIONS
LUMIZYME,M210,S2,Factor,226,4,RISK
LUMIZYME,M211,S2,AdverseReaction,234,25,CARDIORESPIRATORY FAILURE
LUMIZYME,M212,S2,Severity,269,16,Life-threatening
LUMIZYME,M213,S2,AdverseReaction,286,22,anaphylactic reactions
LUMIZYME,M214,S2,Severity,313,6,severe
LUMIZYME,M215,S2,AdverseReaction,320,26,hypersensitivity reactions
LUMIZYME,M216,S2,AdverseReaction,362,20,respiratory distress
LUMIZYME,M217,S2,AdverseReaction,384,7,hypoxia
LUMIZYME,M218,S2,AdverseReaction,393,5,apnea
LUMIZYME,M219,S2,AdverseReaction,400,7,dyspnea
LUMIZYME,M220,S2,AdverseReaction,409,11,bradycardia
LUMIZYME,M221,S2,AdverseReaction,422,11,tachycardia
LUMIZYME,M222,S2,AdverseReaction,435,12,bronchospasm
LUMIZYME,M223,S2,AdverseReaction,449,16,throat tightness
LUMIZYME,M224,S2,AdverseReaction,467,11,hypotension
LUMIZYME,M225,S2,AdverseReaction,480,10,angioedema
LUMIZYME,M226,S2,AdverseReaction,"502,516","6,8",tongue swelling
LUMIZYME,M227,S2,AdverseReaction,512,12,lip swelling
LUMIZYME,M228,S2,AdverseReaction,526,17,periorbital edema
LUMIZYME,M229,S2,AdverseReaction,549,10,face edema
LUMIZYME,M230,S2,AdverseReaction,566,9,urticaria
LUMIZYME,M231,S2,AdverseReaction,656,25,Immune-mediated reactions
LUMIZYME,M232,S2,AdverseReaction,696,11,proteinuria
LUMIZYME,M233,S2,AdverseReaction,709,18,nephrotic syndrome
LUMIZYME,M234,S2,AdverseReaction,733,24,necrotizing skin lesions
LUMIZYME,M235,S2,Factor,1313,3,may
LUMIZYME,M236,S2,Severity,1331,7,serious
LUMIZYME,M237,S2,AdverseReaction,"1339,1367,1390","21,7,10",acute exacerbation of cardiac compromise
LUMIZYME,M238,S2,AdverseReaction,"1339,1378","21,22",acute exacerbation of respiratory compromise
LUMIZYME,M239,S2,AdverseReaction,1408,14,fluid overload
LUMIZYME,M240,S2,Factor,1520,4,RISK
LUMIZYME,M241,S2,AdverseReaction,1528,11,ANAPHYLAXIS
LUMIZYME,M242,S2,AdverseReaction,1541,16,HYPERSENSITIVITY
LUMIZYME,M243,S2,AdverseReaction,1562,25,IMMUNE-MEDIATED REACTIONS
LUMIZYME,M244,S2,Factor,1593,4,RISK
LUMIZYME,M245,S2,AdverseReaction,1601,25,CARDIORESPIRATORY FAILURE
LUMIZYME,M246,S2,Severity,1703,16,Life-threatening
LUMIZYME,M247,S2,AdverseReaction,1720,22,anaphylactic reactions
LUMIZYME,M248,S2,Severity,1747,6,severe
LUMIZYME,M249,S2,AdverseReaction,1754,26,hypersensitivity reactions
LUMIZYME,M250,S2,AdverseReaction,1859,25,Immune-mediated reactions
LUMIZYME,M251,S2,AdverseReaction,1899,11,proteinuria
LUMIZYME,M252,S2,AdverseReaction,1912,18,nephrotic syndrome
LUMIZYME,M253,S2,AdverseReaction,1936,24,necrotizing skin lesions
LUMIZYME,M254,S2,Factor,2473,3,may
LUMIZYME,M255,S2,Severity,2491,7,serious
LUMIZYME,M256,S2,AdverseReaction,"2499,2538","21,22",acute exacerbation of respiratory compromise
LUMIZYME,M257,S2,AdverseReaction,"2499,2527,2550","21,7,10",acute exacerbation of cardiac compromise
LUMIZYME,M258,S2,AdverseReaction,2568,14,fluid overload
LUMIZYME,M259,S3,AdverseReaction,51,11,Anaphylaxis
LUMIZYME,M260,S3,AdverseReaction,67,26,Hypersensitivity Reactions
LUMIZYME,M261,S3,Severity,95,16,Life-threatening
LUMIZYME,M262,S3,AdverseReaction,112,11,anaphylaxis
LUMIZYME,M263,S3,AdverseReaction,128,26,hypersensitivity reactions
LUMIZYME,M264,S3,AdverseReaction,515,25,Immune-Mediated Reactions
LUMIZYME,M265,S3,Factor,662,4,Risk
LUMIZYME,M266,S3,AdverseReaction,670,31,Acute Cardiorespiratory Failure
LUMIZYME,M267,S3,Factor,761,3,may
LUMIZYME,M268,S3,AdverseReaction,779,31,acute cardiorespiratory failure
LUMIZYME,M269,S3,Factor,1029,4,Risk
LUMIZYME,M270,S3,AdverseReaction,1037,18,Cardiac Arrhythmia
LUMIZYME,M271,S3,AdverseReaction,1060,20,Sudden Cardiac Death
LUMIZYME,M272,S3,AdverseReaction,1363,11,Anaphylaxis
LUMIZYME,M273,S3,AdverseReaction,1379,26,hypersensitivity reactions
LUMIZYME,M274,S3,Severity,1524,16,life-threatening
LUMIZYME,M275,S3,AdverseReaction,1554,18,anaphylactic shock
LUMIZYME,M276,S3,AdverseReaction,1554,18,anaphylactic shock
LUMIZYME,M277,S3,AdverseReaction,1574,14,cardiac arrest
LUMIZYME,M278,S3,AdverseReaction,1574,14,cardiac arrest
LUMIZYME,M279,S3,AdverseReaction,1590,18,respiratory arrest
LUMIZYME,M280,S3,AdverseReaction,1590,18,respiratory arrest
LUMIZYME,M281,S3,AdverseReaction,1610,20,respiratory distress
LUMIZYME,M282,S3,AdverseReaction,1610,20,respiratory distress
LUMIZYME,M283,S3,AdverseReaction,1632,7,hypoxia
LUMIZYME,M284,S3,AdverseReaction,1632,7,hypoxia
LUMIZYME,M285,S3,AdverseReaction,1641,5,apnea
LUMIZYME,M286,S3,AdverseReaction,1641,5,apnea
LUMIZYME,M287,S3,AdverseReaction,1648,7,dyspnea
LUMIZYME,M288,S3,AdverseReaction,1648,7,dyspnea
LUMIZYME,M289,S3,AdverseReaction,1657,11,bradycardia
LUMIZYME,M290,S3,AdverseReaction,1657,11,bradycardia
LUMIZYME,M291,S3,AdverseReaction,1670,11,tachycardia
LUMIZYME,M292,S3,AdverseReaction,1670,11,tachycardia
LUMIZYME,M293,S3,AdverseReaction,1683,12,bronchospasm
LUMIZYME,M294,S3,AdverseReaction,1683,12,bronchospasm
LUMIZYME,M295,S3,AdverseReaction,1697,16,throat tightness
LUMIZYME,M296,S3,AdverseReaction,1697,16,throat tightness
LUMIZYME,M297,S3,AdverseReaction,1715,11,hypotension
LUMIZYME,M298,S3,AdverseReaction,1715,11,hypotension
LUMIZYME,M299,S3,AdverseReaction,1728,10,angioedema
LUMIZYME,M300,S3,AdverseReaction,1728,10,angioedema
LUMIZYME,M301,S3,AdverseReaction,"1750,1764","6,8",tongue swelling
LUMIZYME,M302,S3,AdverseReaction,"1750,1764","6,8",tongue swelling
LUMIZYME,M303,S3,AdverseReaction,1760,12,lip swelling
LUMIZYME,M304,S3,AdverseReaction,1760,12,lip swelling
LUMIZYME,M305,S3,AdverseReaction,1774,17,periorbital edema
LUMIZYME,M306,S3,AdverseReaction,1774,17,periorbital edema
LUMIZYME,M307,S3,AdverseReaction,1797,10,face edema
LUMIZYME,M308,S3,AdverseReaction,1797,10,face edema
LUMIZYME,M309,S3,AdverseReaction,1814,9,urticaria
LUMIZYME,M310,S3,AdverseReaction,1814,9,urticaria
LUMIZYME,M311,S3,AdverseReaction,1863,16,chest discomfort
LUMIZYME,M312,S3,AdverseReaction,"1863,1880","5,4",chest pain
LUMIZYME,M313,S3,AdverseReaction,1886,8,wheezing
LUMIZYME,M314,S3,AdverseReaction,1896,9,tachypnea
LUMIZYME,M315,S3,AdverseReaction,1907,8,cyanosis
LUMIZYME,M316,S3,AdverseReaction,1917,27,decreased oxygen saturation
LUMIZYME,M317,S3,AdverseReaction,1946,11,convulsions
LUMIZYME,M318,S3,AdverseReaction,1959,8,pruritus
LUMIZYME,M319,S3,AdverseReaction,1969,4,rash
LUMIZYME,M320,S3,AdverseReaction,1975,13,hyperhidrosis
LUMIZYME,M321,S3,AdverseReaction,1990,6,nausea
LUMIZYME,M322,S3,AdverseReaction,1998,9,dizziness
LUMIZYME,M323,S3,AdverseReaction,2009,12,hypertension
LUMIZYME,M324,S3,AdverseReaction,2022,24,increased blood pressure
LUMIZYME,M325,S3,AdverseReaction,2048,8,flushing
LUMIZYME,M326,S3,AdverseReaction,2057,11,feeling hot
LUMIZYME,M327,S3,AdverseReaction,2070,8,erythema
LUMIZYME,M328,S3,AdverseReaction,2080,7,pyrexia
LUMIZYME,M329,S3,AdverseReaction,2089,6,pallor
LUMIZYME,M330,S3,AdverseReaction,2097,19,peripheral coldness
LUMIZYME,M331,S3,AdverseReaction,2118,12,restlessness
LUMIZYME,M332,S3,AdverseReaction,2132,11,nervousness
LUMIZYME,M333,S3,AdverseReaction,2145,8,headache
LUMIZYME,M334,S3,AdverseReaction,2155,9,back pain
LUMIZYME,M335,S3,AdverseReaction,2170,11,paresthesia
LUMIZYME,M336,S3,AdverseReaction,3264,35,Immune-mediated cutaneous reactions
LUMIZYME,M337,S3,AdverseReaction,3353,24,necrotizing skin lesions
LUMIZYME,M338,S3,AdverseReaction,3411,34,Systemic immune-mediated reactions
LUMIZYME,M339,S3,Factor,3457,8,possible
LUMIZYME,M340,S3,AdverseReaction,3466,34,type III immune-mediated reactions
LUMIZYME,M341,S3,AdverseReaction,3685,35,deposition of anti-rhGAA antibodies
LUMIZYME,M342,S3,Severity,3762,6,severe
LUMIZYME,M343,S3,AdverseReaction,3769,24,inflammatory arthropathy
LUMIZYME,M344,S3,AdverseReaction,3814,7,pyrexia
LUMIZYME,M345,S3,AdverseReaction,3826,39,elevated erythrocyte sedimentation rate
LUMIZYME,M346,S3,AdverseReaction,3867,18,Nephrotic syndrome
LUMIZYME,M347,S3,AdverseReaction,3899,29,membranous glomerulonephritis
LUMIZYME,M348,S3,AdverseReaction,4026,39,positive anti-rhGAA IgG antibody titers
LUMIZYME,M349,S3,AdverseReaction,4119,25,immune complex deposition
LUMIZYME,M350,S3,Factor,5032,3,may
LUMIZYME,M351,S3,Severity,5050,7,serious
LUMIZYME,M352,S3,AdverseReaction,"5058,5091","15,22",exacerbation of respiratory compromise
LUMIZYME,M353,S3,AdverseReaction,"5058,5080,5103","15,7,10",exacerbation of cardiac compromise
LUMIZYME,M354,S3,AdverseReaction,5371,31,Acute cardiorespiratory failure
LUMIZYME,M355,S3,AdverseReaction,5525,14,fluid overload
LUMIZYME,M356,S3,AdverseReaction,5983,23,Ventricular arrhythmias
LUMIZYME,M357,S3,AdverseReaction,6011,11,bradycardia
LUMIZYME,M358,S3,AdverseReaction,6037,14,cardiac arrest
LUMIZYME,M359,S3,AdverseReaction,6055,5,death
LUMIZYME,M360,S3,Factor,6618,3,may
LUMIZYME,M361,S3,AdverseReaction,6633,25,reduced clinical efficacy
LUMIZYME,M362,S3,AdverseReaction,6700,22,loss of motor function
LUMIZYME,M363,S3,AdverseReaction,6750,5,death
CERDELGA,M1,S1,AdverseReaction,85,7,fatigue
CERDELGA,M2,S1,AdverseReaction,94,8,headache
CERDELGA,M3,S1,AdverseReaction,104,6,nausea
CERDELGA,M4,S1,AdverseReaction,112,8,diarrhea
CERDELGA,M5,S1,AdverseReaction,122,9,back pain
CERDELGA,M6,S1,AdverseReaction,133,19,pain in extremities
CERDELGA,M7,S1,AdverseReaction,158,20,upper abdominal pain
CERDELGA,M8,S1,AdverseReaction,776,7,fatigue
CERDELGA,M9,S1,AdverseReaction,785,8,headache
CERDELGA,M10,S1,AdverseReaction,795,6,nausea
CERDELGA,M11,S1,AdverseReaction,803,8,diarrhea
CERDELGA,M12,S1,AdverseReaction,813,9,back pain
CERDELGA,M13,S1,AdverseReaction,824,19,pain in extremities
CERDELGA,M14,S1,AdverseReaction,849,20,upper abdominal pain
CERDELGA,M15,S1,AdverseReaction,1584,10,Arthralgia
CERDELGA,M16,S1,AdverseReaction,1693,8,Headache
CERDELGA,M17,S1,AdverseReaction,1802,8,Migraine
CERDELGA,M18,S1,AdverseReaction,1911,10,Flatulence
CERDELGA,M19,S1,AdverseReaction,2020,6,Nausea
CERDELGA,M20,S1,AdverseReaction,2129,18,Oropharyngeal pain
CERDELGA,M21,S1,AdverseReaction,3060,7,Fatigue
CERDELGA,M22,S1,AdverseReaction,3169,8,Headache
CERDELGA,M23,S1,AdverseReaction,3278,6,Nausea
CERDELGA,M24,S1,AdverseReaction,3387,8,Diarrhea
CERDELGA,M25,S1,AdverseReaction,3496,9,Back pain
CERDELGA,M26,S1,AdverseReaction,3714,20,Upper abdominal pain
CERDELGA,M27,S1,AdverseReaction,3823,9,Dizziness
CERDELGA,M28,S1,AdverseReaction,3932,8,Asthenia
CERDELGA,M29,S1,AdverseReaction,4041,5,Cough
CERDELGA,M30,S1,AdverseReaction,4150,9,Dyspepsia
CERDELGA,M31,S1,AdverseReaction,4259,31,Gastroesophageal reflux disease
CERDELGA,M32,S1,AdverseReaction,4368,12,Constipation
CERDELGA,M33,S1,AdverseReaction,4477,12,Palpitations
CERDELGA,M34,S1,AdverseReaction,4586,4,Rash
CERDELGA,M35,S2,AdverseReaction,52,11,ECG Changes
CERDELGA,M36,S2,Factor,68,9,Potential
CERDELGA,M37,S2,AdverseReaction,82,19,Cardiac Arrhythmias
CERDELGA,M38,S2,AdverseReaction,"468,488,508","12,2,17",prolongation PR cardiac intervals
CERDELGA,M39,S2,AdverseReaction,"468,492,508","12,3,17",prolongation QTc cardiac intervals
CERDELGA,M40,S2,AdverseReaction,"468,504","12,21",prolongation QRS cardiac intervals
CERDELGA,M41,S2,Factor,531,5,could
CERDELGA,M42,S2,AdverseReaction,547,19,cardiac arrhythmias
CERDELGA,M43,S2,AdverseReaction,"1111,1139","26,2",increases in ECG intervals PR
CERDELGA,M44,S2,AdverseReaction,"1111,1143","26,3",increases in ECG intervals QTc
CERDELGA,M45,S2,AdverseReaction,"1111,1152","26,3",increases in ECG intervals QRS
NEURACEQ,M1,S1,AdverseReaction,96,23,injection site reaction
NEURACEQ,M2,S1,AdverseReaction,"96,134","14,8",injection site erythema
NEURACEQ,M3,S1,AdverseReaction,"96,152","14,10",injection site irritation
NEURACEQ,M4,S1,AdverseReaction,"96,176","14,4",injection site pain
NEURACEQ,M5,S1,AdverseReaction,963,24,injection site reactions
NEURACEQ,M6,S1,AdverseReaction,"963,1002","14,8",injection site erythema
NEURACEQ,M7,S1,AdverseReaction,"963,1012","14,10",injection site irritation
NEURACEQ,M8,S1,AdverseReaction,"963,1027","14,4",injection site pain
NEURACEQ,M9,S1,AdverseReaction,"1435,1459","9,13",Injection site erythema
NEURACEQ,M10,S1,AdverseReaction,1447,25,application site erythema
NEURACEQ,M11,S1,AdverseReaction,1504,25,Injection site irritation
NEURACEQ,M12,S1,AdverseReaction,1561,19,Injection site pain
NEURACEQ,M13,S2,AdverseReaction,215,39,long-term cumulative radiation exposure
NEURACEQ,M14,S2,AdverseReaction,1386,39,long-term cumulative radiation exposure
NEURACEQ,M15,S2,AdverseReaction,1427,39,Long-term cumulative radiation exposure
NEURACEQ,M16,S2,Factor,1499,4,risk
NEURACEQ,M17,S2,AdverseReaction,1507,6,cancer
PROLIA,M1,S1,AdverseReaction,130,12,Hypocalcemia
PROLIA,M2,S1,Severity,190,7,Serious
PROLIA,M3,S1,AdverseReaction,198,10,Infections
PROLIA,M4,S1,AdverseReaction,256,30,Dermatologic Adverse Reactions
PROLIA,M5,S1,AdverseReaction,334,24,Osteonecrosis of the Jaw
PROLIA,M6,S1,AdverseReaction,"406,446","24,17",Atypical Subtrochanteric Femoral Fractures
PROLIA,M7,S1,AdverseReaction,"406,435","8,28",Atypical Diaphyseal Femoral Fractures
PROLIA,M8,S1,AdverseReaction,615,9,back pain
PROLIA,M9,S1,AdverseReaction,626,17,pain in extremity
PROLIA,M10,S1,AdverseReaction,645,20,musculoskeletal pain
PROLIA,M11,S1,AdverseReaction,667,20,hypercholesterolemia
PROLIA,M12,S1,AdverseReaction,693,8,cystitis
PROLIA,M13,S1,AdverseReaction,791,9,back pain
PROLIA,M14,S1,AdverseReaction,802,10,arthralgia
PROLIA,M15,S1,AdverseReaction,818,15,nasopharyngitis
PROLIA,M16,S1,AdverseReaction,1073,10,arthralgia
PROLIA,M17,S1,AdverseReaction,1088,9,back pain
PROLIA,M18,S1,AdverseReaction,1100,17,Pain in extremity
PROLIA,M19,S1,AdverseReaction,1122,20,musculoskeletal pain
PROLIA,M20,S1,AdverseReaction,1312,9,back pain
PROLIA,M21,S1,AdverseReaction,1326,12,constipation
PROLIA,M22,S1,AdverseReaction,1706,9,back pain
PROLIA,M23,S1,AdverseReaction,1717,17,pain in extremity
PROLIA,M24,S1,AdverseReaction,1736,20,hypercholesterolemia
PROLIA,M25,S1,AdverseReaction,1758,20,musculoskeletal pain
PROLIA,M26,S1,AdverseReaction,1784,8,cystitis
PROLIA,M27,S1,AdverseReaction,1794,12,Pancreatitis
PROLIA,M28,S1,AdverseReaction,1950,9,back pain
PROLIA,M29,S1,AdverseReaction,1961,10,arthralgia
PROLIA,M30,S1,AdverseReaction,1977,15,nasopharyngitis
PROLIA,M31,S1,AdverseReaction,2128,10,arthralgia
PROLIA,M32,S1,AdverseReaction,2143,9,back pain
PROLIA,M33,S1,AdverseReaction,2154,17,Pain in extremity
PROLIA,M34,S1,AdverseReaction,2176,20,musculoskeletal pain
PROLIA,M35,S1,AdverseReaction,3307,9,mortality
PROLIA,M36,S1,AdverseReaction,4130,6,Anemia
PROLIA,M37,S1,AdverseReaction,4196,15,Angina pectoris
PROLIA,M38,S1,AdverseReaction,4243,19,Atrial fibrillation
PROLIA,M39,S1,AdverseReaction,4330,7,Vertigo
PROLIA,M40,S1,AdverseReaction,4406,20,Abdominal pain upper
PROLIA,M41,S1,AdverseReaction,4459,10,Flatulence
PROLIA,M42,S1,AdverseReaction,4500,31,Gastroesophageal reflux disease
PROLIA,M43,S1,AdverseReaction,4624,16,Edema peripheral
PROLIA,M44,S1,AdverseReaction,4673,8,Asthenia
PROLIA,M45,S1,AdverseReaction,4749,8,Cystitis
PROLIA,M46,S1,AdverseReaction,4790,33,Upper respiratory tract infection
PROLIA,M47,S1,AdverseReaction,4856,9,Pneumonia
PROLIA,M48,S1,AdverseReaction,4898,11,Pharyngitis
PROLIA,M49,S1,AdverseReaction,4940,13,Herpes zoster
PROLIA,M50,S1,AdverseReaction,5028,20,Hypercholesterolemia
PROLIA,M51,S1,AdverseReaction,5138,9,Back pain
PROLIA,M52,S1,AdverseReaction,5184,17,Pain in extremity
PROLIA,M53,S1,AdverseReaction,5236,20,Musculoskeletal pain
PROLIA,M54,S1,AdverseReaction,5289,9,Bone pain
PROLIA,M55,S1,AdverseReaction,5331,7,Myalgia
PROLIA,M56,S1,AdverseReaction,5370,21,Spinal osteoarthritis
PROLIA,M57,S1,AdverseReaction,5456,8,Sciatica
PROLIA,M58,S1,AdverseReaction,5528,8,Insomnia
PROLIA,M59,S1,AdverseReaction,5617,4,Rash
PROLIA,M60,S1,AdverseReaction,5652,8,Pruritus
PROLIA,M61,S1,AdverseReaction,5697,12,Hypocalcemia
PROLIA,M62,S1,AdverseReaction,5711,33,Decreases in serum calcium levels
PROLIA,M63,S1,AdverseReaction,6272,24,symptomatic hypocalcemia
PROLIA,M64,S1,Factor,7112,4,risk
PROLIA,M65,S1,AdverseReaction,7120,9,infection
PROLIA,M66,S1,AdverseReaction,7224,10,infections
PROLIA,M67,S1,AdverseReaction,7248,5,death
PROLIA,M68,S1,Severity,7343,7,serious
PROLIA,M69,S1,AdverseReaction,7351,10,infections
PROLIA,M70,S1,Severity,7441,7,serious
PROLIA,M71,S1,AdverseReaction,7449,25,infections in the abdomen
PROLIA,M72,S1,AdverseReaction,"7449,7507","17,13",infections in the urinary tract
PROLIA,M73,S1,AdverseReaction,"7449,7557","17,3",infections in the ear
PROLIA,M74,S1,AdverseReaction,7607,12,Endocarditis
PROLIA,M75,S1,AdverseReaction,7693,15,Skin infections
PROLIA,M76,S1,AdverseReaction,7720,10,erysipelas
PROLIA,M77,S1,AdverseReaction,7735,10,cellulitis
PROLIA,M78,S1,AdverseReaction,7891,24,opportunistic infections
PROLIA,M79,S1,AdverseReaction,"8061,8082","9,14",epidermal adverse events
PROLIA,M80,S1,AdverseReaction,8075,21,dermal adverse events
PROLIA,M81,S1,AdverseReaction,8106,10,dermatitis
PROLIA,M82,S1,AdverseReaction,8118,6,eczema
PROLIA,M83,S1,AdverseReaction,8130,6,rashes
PROLIA,M84,S1,AdverseReaction,8346,24,Osteonecrosis of the Jaw
PROLIA,M85,S1,AdverseReaction,8372,3,ONJ
PROLIA,M86,S1,AdverseReaction,8615,26,atypical femoral fractures
PROLIA,M87,S1,AdverseReaction,8732,25,atypical femoral fracture
PROLIA,M88,S1,AdverseReaction,8860,12,Pancreatitis
PROLIA,M89,S1,AdverseReaction,9088,5,death
PROLIA,M90,S1,AdverseReaction,9293,12,malignancies
PROLIA,M91,S1,AdverseReaction,"9365,9386","12,13",malignancies to the breast
PROLIA,M92,S1,AdverseReaction,"9365,9386,9432","12,6,19",malignancies to the reproductive system
PROLIA,M93,S1,AdverseReaction,"9365,9386,9488","12,6,23",malignancies to the gastrointestinal system
PROLIA,M94,S1,AdverseReaction,10125,9,mortality
PROLIA,M95,S1,AdverseReaction,10602,9,back pain
PROLIA,M96,S1,AdverseReaction,10644,10,arthralgia
PROLIA,M97,S1,AdverseReaction,10691,15,nasopharyngitis
PROLIA,M98,S1,Severity,10767,9,S erious
PROLIA,M99,S1,AdverseReaction,10777,9,infection
PROLIA,M100,S1,Negation,10845,2,no
PROLIA,M101,S1,AdverseReaction,"10908,10929","9,14",Epidermal adverse events
PROLIA,M102,S1,AdverseReaction,10922,21,dermal adverse events
PROLIA,M103,S1,AdverseReaction,10953,10,dermatitis
PROLIA,M104,S1,AdverseReaction,10965,6,eczema
PROLIA,M105,S1,AdverseReaction,10977,6,rashes
PROLIA,M106,S1,Negation,11116,2,No
PROLIA,M107,S1,AdverseReaction,11128,3,ONJ
PROLIA,M108,S1,AdverseReaction,11167,12,Pancreatitis
PROLIA,M109,S1,AdverseReaction,11305,12,malignancies
PROLIA,M110,S1,AdverseReaction,11393,16,prostate cancers
PROLIA,M111,S1,AdverseReaction,11413,20,basal cell carcinoma
PROLIA,M112,S1,AdverseReaction,13391,10,arthralgia
PROLIA,M113,S1,AdverseReaction,13439,9,back pain
