drug,adverse_event,comp_term,is_overlapping
COMETRIQ,decreased weight,erythrodysesthesia syndrome decreased weight decreased appetite,1
COMETRIQ,decreased weight,decreasing frequency,0
COMETRIQ,decreased appetite,decreased appetite nausea fatigue oral pain hair,1
COMETRIQ,decreased appetite,syndrome PPES decreased decreased appetite nausea fatigue oral,1
COMETRIQ,decreased appetite,decreased appetite nausea fatigue oral pain hair,1
COMETRIQ,nausea,weight decreased nausea fatigue,1
COMETRIQ,nausea,decreased appetite nausea fatigue oral pain hair,1
COMETRIQ,nausea,hair color changes dysgeusia,0
COMETRIQ,nausea,oral pain,0
COMETRIQ,fatigue,fatigue oral pain hair,1
COMETRIQ,oral pain,appetite nausea oral pain,1
COMETRIQ,hair color changes,color changes dysgeusia hypertension abdominal pain and,1
COMETRIQ,hair color changes,common laboratory,0
COMETRIQ,hair color changes,hair color changes dysgeusia,1
COMETRIQ,hair color changes,common laboratory,0
COMETRIQ,hair color changes,The most common,0
COMETRIQ,dysgeusia,color dysgeusia hypertension abdominal pain,1
COMETRIQ,dysgeusia,The most common,0
COMETRIQ,hypertension,color changes hypertension abdominal pain,1
COMETRIQ,hypertension,The most common,0
COMETRIQ,abdominal pain,color changes dysgeusia abdominal pain,1
COMETRIQ,abdominal pain,The most common,0
COMETRIQ,abdominal pain,color changes dysgeusia abdominal pain,1
COMETRIQ,abdominal pain,changes,0
COMETRIQ,abdominal pain,dysgeusia abdominal pain,1
COMETRIQ,increased AST,increased AST,1
COMETRIQ,increased AST,increased AST increased ALT,1
COMETRIQ,increased AST,laboratory abnormalities increased AST,1
COMETRIQ,increased AST,common laboratory abnormalities increased AST increased ALT,1
COMETRIQ,increased AST,laboratory abnormalities increased AST,1
COMETRIQ,increased AST,laboratory abnormalities increased AST,1
COMETRIQ,increased AST,laboratory abnormalities increased AST,1
COMETRIQ,increased AST,most common laboratory,0
COMETRIQ,increased AST,hypocalcemia neutropenia,0
COMETRIQ,increased AST,The,0
COMETRIQ,increased AST,abnormalities increased,1
COMETRIQ,increased AST,increased AST increased,1
COMETRIQ,increased ALT,laboratory abnormalities were increased increased,1
COMETRIQ,increased ALT,laboratory abnormalities were increased increased ALT lymphopenia increased ALP hypocalcemia,1
COMETRIQ,increased ALT,laboratory abnormalities were increased increased,1
COMETRIQ,increased ALT,abnormalities were increased increased ALT,1
COMETRIQ,increased ALT,laboratory abnormalities were increased increased,1
COMETRIQ,lymphopenia,lymphopenia increased ALP hypocalcemia neutropenia,1
COMETRIQ,lymphopenia,lymphopenia increased ALP hypocalcemia,1
COMETRIQ,lymphopenia,laboratory abnormalities,0
COMETRIQ,lymphopenia,thrombocytopenia,0
COMETRIQ,lymphopenia,lymphopenia increased ALP,1
COMETRIQ,lymphopenia,ALT,0
COMETRIQ,lymphopenia,lymphopenia increased ALP hypocalcemia,1
COMETRIQ,lymphopenia,increased AST increased lymphopenia increased ALP hypocalcemia neutropenia thrombocytopenia,1
COMETRIQ,lymphopenia,lymphopenia increased ALP hypocalcemia,1
COMETRIQ,increased ALP,increased AST increased ALT increased ALP hypocalcemia neutropenia thrombocytopenia hypophosphatemia,1
COMETRIQ,increased ALP,lymphopenia increased ALP hypocalcemia,1
COMETRIQ,increased ALP,increased ALP hypocalcemia,1
COMETRIQ,increased ALP,laboratory abnormalities were increased,0
COMETRIQ,increased ALP,increased,1
COMETRIQ,increased ALP,increased ALT increased ALP hypocalcemia neutropenia thrombocytopenia hypophosphatemia,1
COMETRIQ,increased ALP,increased,1
COMETRIQ,increased ALP,ALT increased ALP hypocalcemia neutropenia thrombocytopenia hypophosphatemia,1
COMETRIQ,increased ALP,increased,1
COMETRIQ,increased ALP,increased ALP,1
COMETRIQ,increased ALP,increased AST increased ALT increased,1
COMETRIQ,increased ALP,increased ALP hypocalcemia neutropenia thrombocytopenia hypophosphatemia and,1
COMETRIQ,increased ALP,increased ALT lymphopenia,0
COMETRIQ,hypocalcemia,hypocalcemia,1
COMETRIQ,hypocalcemia,hypophosphatemia and,0
COMETRIQ,hypocalcemia,mmon laboratory abnormalities were increased AST increased ALT lymphopenia,0
COMETRIQ,hypocalcemia,hypocalcemia neutropenia thrombocytopenia hypophosphatemia,1
COMETRIQ,hypocalcemia,mmon laboratory abnormalities were increased AST increased ALT lymphopenia,0
COMETRIQ,neutropenia,hypocalcemia,0
COMETRIQ,neutropenia,neutropenia thrombocytopenia,1
COMETRIQ,neutropenia,and hyperbilirubinemia,0
COMETRIQ,neutropenia,hypocalcemia,0
COMETRIQ,neutropenia,ALT lymphopenia increased ALP neutropenia thrombocytopenia hypophosphatemia and,1
COMETRIQ,neutropenia,hypocalcemia,0
COMETRIQ,neutropenia,neutropenia thrombocytopenia hypophosphatemia and,1
COMETRIQ,neutropenia,hyperbilirubinemia Grade adverse reactions,0
COMETRIQ,neutropenia,neutropenia thrombocytopenia hypophosphatemia,1
COMETRIQ,neutropenia,lymphopenia increased ALP neutropenia thrombocytopenia hypophosphatemia and,1
COMETRIQ,neutropenia,neutropenia thrombocytopenia hypophosphatemia,1
COMETRIQ,neutropenia,neutropenia thrombocytopenia hypophosphatemia and hyperbilirubinemia Grade,1
COMETRIQ,thrombocytopenia,thrombocytopenia hypophosphatemia,1
COMETRIQ,thrombocytopenia,thrombocytopenia,1
COMETRIQ,thrombocytopenia,thrombocytopenia hypophosphatemia and,1
COMETRIQ,thrombocytopenia,Grade adverse,0
COMETRIQ,thrombocytopenia,thrombocytopenia hypophosphatemia and hyperbilirubinemia Grade,1
COMETRIQ,thrombocytopenia,and hyperbilirubinemia Grade adverse,0
COMETRIQ,hypophosphatemia,hypophosphatemia and hyperbilirubinemia,1
COMETRIQ,hypophosphatemia,hypophosphatemia and hyperbilirubinemia Grade adverse reactions,1
COMETRIQ,hypophosphatemia,hypophosphatemia and hyperbilirubinemia Grade adverse,1
COMETRIQ,hypophosphatemia,hypophosphatemia and hyperbilirubinemia Grade adverse,1
COMETRIQ,hypophosphatemia,hypophosphatemia and hyperbilirubinemia Grade adverse,1
COMETRIQ,hyperbilirubinemia,hyperbilirubinemia,1
COMETRIQ,hyperbilirubinemia,occurred,0
COMETRIQ,hyperbilirubinemia,abnormalities which occurred,0
COMETRIQ,hyperbilirubinemia,hypophosphatemia hyperbilirubinemia Grade adverse reactions and,1
COMETRIQ,hyperbilirubinemia,abnormalities which occurred,0
COMETRIQ,hyperbilirubinemia,hyperbilirubinemia Grade adverse reactions and,1
COMETRIQ,hyperbilirubinemia,hypophosphatemia hyperbilirubinemia Grade adverse reactions,1
COMETRIQ,hyperbilirubinemia,hyperbilirubinemia Grade adverse reactions and,1
COMETRIQ,diarrhea,diarrhea PPES lymphopenia hypocalcemia,1
COMETRIQ,diarrhea,of decreasing diarrhea PPES lymphopenia hypocalcemia fatigue,1
COMETRIQ,diarrhea,diarrhea PPES lymphopenia hypocalcemia,1
COMETRIQ,diarrhea,asthenia increased ALT,0
COMETRIQ,diarrhea,included,0
COMETRIQ,diarrhea,difference of included in order of,0
COMETRIQ,diarrhea,fatigue hypertension asthenia increased ALT,0
COMETRIQ,diarrhea,diarrhea PPES lymphopenia,1
COMETRIQ,diarrhea,in order of decreasing diarrhea PPES lymphopenia hypocalcemia,1
COMETRIQ,diarrhea,diarrhea PPES lymphopenia,1
COMETRIQ,PPES,frequency PPES lymphopenia hypocalcemia,1
COMETRIQ,PPES,diarrhea PPES lymphopenia,1
COMETRIQ,lymphopenia,of decreasing frequency,0
COMETRIQ,lymphopenia,lymphopenia hypocalcemia fatigue hypertension,1
COMETRIQ,lymphopenia,ALT decreased weight stomatitis and de,0
COMETRIQ,lymphopenia,lymphopenia hypocalcemia fatigue hypertension,1
COMETRIQ,lymphopenia,a betweenarm difference of included in order of decreasing,0
COMETRIQ,lymphopenia,decreasing frequency diarrhea lymphopenia hypocalcemia fatigue,1
COMETRIQ,lymphopenia,a betweenarm difference of included in order of decreasing,0
COMETRIQ,lymphopenia,lymphopenia hypocalcemia fatigue hypertension asthenia,1
COMETRIQ,lymphopenia,of decreasing frequency diarrhea lymphopenia hypocalcemia fatigue,1
COMETRIQ,lymphopenia,lymphopenia hypocalcemia fatigue hypertension asthenia,1
COMETRIQ,hypocalcemia,diarrhea PPES hypocalcemia fatigue hypertension,1
COMETRIQ,hypocalcemia,lymphopenia hypocalcemia fatigue hypertension asthenia,1
COMETRIQ,hypocalcemia,diarrhea PPES hypocalcemia fatigue hypertension asthenia increased ALT,1
COMETRIQ,hypocalcemia,lymphopenia hypocalcemia fatigue hypertension asthenia,1
COMETRIQ,hypocalcemia,frequency diarrhea PPES hypocalcemia,1
COMETRIQ,hypocalcemia,lymphopenia hypocalcemia fatigue hypertension asthenia,1
COMETRIQ,hypocalcemia,increased ALT decreased weight stomatitis and,0
COMETRIQ,hypocalcemia,hypocalcemia,1
COMETRIQ,fatigue,fatigue hypertension asthenia increased ALT,1
COMETRIQ,fatigue,fatigue,1
COMETRIQ,fatigue,frequency diarrhea PPES lymphopenia fatigue hypertension asthenia increased ALT decreased,1
COMETRIQ,fatigue,fatigue,1
COMETRIQ,fatigue,order of decreasing frequency diarrhea PPES,0
COMETRIQ,fatigue,fatigue hypertension,1
COMETRIQ,fatigue,fatigue hypertension asthenia increased,1
COMETRIQ,fatigue,PPES lymphopenia fatigue hypertension asthenia increased ALT decreased,1
COMETRIQ,fatigue,fatigue hypertension asthenia increased,1
COMETRIQ,fatigue,and decreased appetite,0
COMETRIQ,fatigue,frequency diarrhea PPES lymphopenia fatigue hypertension asthenia increased ALT,1
COMETRIQ,fatigue,and decreased appetite,0
COMETRIQ,fatigue,in order of decreasing,0
COMETRIQ,hypertension,weight,0
COMETRIQ,hypertension,hypertension asthenia increased ALT decreased weight,1
COMETRIQ,hypertension,hypocalcemia hypertension,1
COMETRIQ,hypertension,hypertension asthenia increased ALT decreased weight,1
COMETRIQ,hypertension,hypertension asthenia increased ALT decreased,1
COMETRIQ,hypertension,hypertension asthenia increased,1
COMETRIQ,hypertension,hypertension,1
COMETRIQ,asthenia,order of,0
COMETRIQ,asthenia,increased,0
COMETRIQ,asthenia,increased ALT,0
COMETRIQ,asthenia,asthenia increased ALT decreased weight stomatitis,1
COMETRIQ,increased ALT,increased ALT,1
COMETRIQ,increased ALT,increased ALT decreased weight stomatitis and decreased,1
COMETRIQ,stomatitis,stomatitis and decreased,1
COMETRIQ,stomatitis,increased ALT decreased stomatitis,1
COMETRIQ,stomatitis,stomatitis and decreased,1
COMETRIQ,stomatitis,asthenia increased ALT decreased stomatitis and,1
COMETRIQ,stomatitis,stomatitis and decreased,1
COMETRIQ,stomatitis,asthenia increased ALT decreased stomatitis and,1
COMETRIQ,stomatitis,stomatitis and decreased,1
COMETRIQ,stomatitis,stomatitis,1
COMETRIQ,stomatitis,stomatitis and decreased appetite see Table,1
COMETRIQ,decreased appetite,decreased appetite see,1
COMETRIQ,decreased appetite,of patients receiving COME,0
COMETRIQ,decreased appetite,decreased appetite see Table Table,1
COMETRIQ,decreased appetite,weight stomatitis decreased appetite,1
COMETRIQ,decreased appetite,decreased appetite see Table Table Fatal adverse,1
COMETRIQ,decreased appetite,decreased appetite see,1
COMETRIQ,Fatal,Fatal adverse reactions occurred,1
COMETRIQ,Fatal,Table Fatal adverse reactions occurred in of,1
COMETRIQ,Fatal,Fatal adverse reactions occurred,1
COMETRIQ,Fatal,appetite see Table Fatal adverse reactions occurred,1
COMETRIQ,Fatal,Fatal adverse reactions occurred,1
COMETRIQ,Fatal,appetite see Table Fatal adverse reactions,1
COMETRIQ,Fatal,Fatal adverse reactions occurred,1
COMETRIQ,Fatal,Fatal adverse reactions occurred,1
COMETRIQ,Fatal,see Table Fatal adverse reactions occurred in,1
COMETRIQ,Fatal,Fatal adverse reactions occurred,1
COMETRIQ,Fatal,decreased appetite see Table Fatal adverse reactions occurred in of,1
COMETRIQ,Fatal,Fatal adverse reactions occurred,1
COMETRIQ,Fatal,occurred in of patients receiving COMETRIQ,0
COMETRIQ,Fatal,Table Fatal,1
COMETRIQ,Fatal,occurred in of patients receiving COMETRIQ,0
COMETRIQ,Fatal,occurred in of patients receiving COMETRIQ and,0
COMETRIQ,hemorrhage,septicemia fistulas,0
COMETRIQ,hemorrhage,e Fatal adverse reactions occurred in of,0
COMETRIQ,hemorrhage,receiving COMETRIQ and resulted hemorrhage pneumonia septicemia fistulas,1
COMETRIQ,hemorrhage,e Fatal adverse reactions occurred in of,0
COMETRIQ,hemorrhage,COMETRIQ and resulted hemorrhage pneumonia septicemia fistulas cardiac,1
COMETRIQ,hemorrhage,e Fatal adverse reactions occurred in of,0
COMETRIQ,hemorrhage,and,0
COMETRIQ,hemorrhage,occurred in of patients receiving COMETRIQ and,0
COMETRIQ,hemorrhage,resulted hemorrhage pneumonia,1
COMETRIQ,hemorrhage,occurred in of patients receiving COMETRIQ and,0
COMETRIQ,hemorrhage,pneumonia septicemia fistulas cardiac,0
COMETRIQ,hemorrhage,and,0
COMETRIQ,hemorrhage,receiving COMETRIQ and,0
COMETRIQ,pneumonia,fistulas cardiac arrest respiratory failure and unspecified death,0
COMETRIQ,pneumonia,failure and unspecified death Fatal,0
COMETRIQ,pneumonia,death,0
COMETRIQ,pneumonia,pneumonia septicemia fistulas cardiac arrest,1
COMETRIQ,pneumonia,COMETRIQ and resulted from pneumonia septicemia fistulas,1
COMETRIQ,pneumonia,pneumonia septicemia fistulas cardiac arrest,1
COMETRIQ,pneumonia,from pneumonia septicemia fistulas cardiac arrest,1
COMETRIQ,pneumonia,pneumonia septicemia fistulas cardiac arrest,1
COMETRIQ,pneumonia,pneumonia septicemia fistulas cardiac arrest respiratory,1
COMETRIQ,septicemia,arrest respiratory,0
COMETRIQ,septicemia,hemorrhage septicemia fistulas cardiac arrest,1
COMETRIQ,septicemia,arrest respiratory,0
COMETRIQ,septicemia,septicemia fistulas,1
COMETRIQ,fistulas,fistulas,1
COMETRIQ,fistulas,fistulas cardiac arrest respiratory failure,1
COMETRIQ,fistulas,of patients,0
COMETRIQ,fistulas,fistulas cardiac arrest respiratory failure and,1
COMETRIQ,fistulas,failure and unspecified death Fatal adverse,0
COMETRIQ,cardiac arrest,cardiac arrest respiratory failure and unspecified death,1
COMETRIQ,cardiac arrest,cardiac arrest respiratory,1
COMETRIQ,respiratory failure,respiratory failure and unspecified death Fatal,1
COMETRIQ,respiratory failure,arrest,0
COMETRIQ,respiratory failure,pneumonia septicemia fistulas cardiac respiratory failure,1
COMETRIQ,respiratory failure,Fatal adverse reactions occurred in of patients receiving,0
COMETRIQ,respiratory failure,cardiac respiratory failure,1
COMETRIQ,respiratory failure,respiratory failure,1
COMETRIQ,respiratory failure,fistulas cardiac,0
COMETRIQ,death,death Fatal adverse reactions occurred,1
COMETRIQ,death,fistulas cardiac,0
COMETRIQ,death,death Fatal,1
COMETRIQ,death,occurred in of patients receiving,0
COMETRIQ,death,death Fatal adverse reactions occurred in,1
COMETRIQ,death,death Fatal,1
COMETRIQ,death,reactions occurred in of patients receiving placebo and,0
COMETRIQ,death,and death Fatal adverse reactions occurred,1
COMETRIQ,death,reactions occurred in of patients receiving placebo and,0
COMETRIQ,death,occurred in of,0
COMETRIQ,Fatal,Fatal adverse reactions occurred in of,1
COMETRIQ,Fatal,respiratory failure,0
COMETRIQ,Fatal,septicemia fistulas cardiac,0
COMETRIQ,Fatal,Fatal adverse reactions occurred in,1
COMETRIQ,Fatal,respiratory failure and unspecified Fatal adverse reactions occurred in,1
COMETRIQ,Fatal,Fatal adverse reactions occurred in,1
COMETRIQ,Fatal,receiving placebo and resulted,0
COMETRIQ,Fatal,Fatal adverse reactions,1
COMETRIQ,pneumonia,and resulted from septicemia,0
COMETRIQ,pneumonia,pneumonia and,1
COMETRIQ,pneumonia,pneumonia and general deterioration The,1
COMETRIQ,pneumonia,from,0
COMETRIQ,pneumonia,and resulted from pneumonia and general deterioration The dose,1
COMETRIQ,pneumonia,from,0
COMETRIQ,general deterioration,in of patients receiving COMETRIQ compared,0
COMETRIQ,general deterioration,from septicemia pneumonia general deterioration The dose was reduced,1
COMETRIQ,general deterioration,in of patients receiving COMETRIQ compared,0
COMETRIQ,hypocalcemia,hypocalcemia,1
COMETRIQ,hypocalcemia,treated with COMETRIQ hypocalcemia increased lipase PPES,1
COMETRIQ,hypocalcemia,hypocalcemia,1
COMETRIQ,hypocalcemia,hypocalcemia increased lipase PPES diarrhea fatigue,1
COMETRIQ,hypocalcemia,hypocalcemia increased lipase,1
COMETRIQ,hypocalcemia,hypocalcemia increased lipase PPES diarrhea,1
COMETRIQ,hypocalcemia,hypocalcemia increased lipase,1
COMETRIQ,hypocalcemia,hypocalcemia,1
COMETRIQ,increased lipase,increased lipase PPES diarrhea fatigue hypertension nausea,1
COMETRIQ,increased lipase,patients treated with,0
COMETRIQ,increased lipase,COMETRIQ were increased lipase PPES diarrhea fatigue hypertension nausea,1
COMETRIQ,increased lipase,patients treated with,0
COMETRIQ,increased lipase,increased lipase,1
COMETRIQ,PPES,fatigue hypertension,0
COMETRIQ,PPES,tracheal,0
COMETRIQ,PPES,discontinuation in patients treated with COMETRIQ were hypocalcemia increased lipase,0
COMETRIQ,PPES,PPES diarrhea fatigue hypertension nausea pancreatitis,1
COMETRIQ,PPES,PPES,1
COMETRIQ,diarrhea,diarrhea fatigue hypertension nausea pancreatitis tracheal,1
COMETRIQ,diarrhea,diarrhea,1
COMETRIQ,diarrhea,increased lipase diarrhea,1
COMETRIQ,diarrhea,diarrhea,1
COMETRIQ,diarrhea,were hypocalcemia increased,0
COMETRIQ,diarrhea,diarrhea fatigue hypertension nausea pancreatitis tracheal,1
COMETRIQ,diarrhea,diarrhea fatigue hypertension nausea,1
COMETRIQ,fatigue,and vomiting Increased,0
COMETRIQ,fatigue,increased,0
COMETRIQ,fatigue,fatigue hypertension nausea,1
COMETRIQ,fatigue,in patients treated with COMETRIQ were hypocalcemia increased lipase PPES,0
COMETRIQ,fatigue,pancreatitis tracheal fistula formation and vomiting Increased,0
COMETRIQ,fatigue,hypertension nausea pancreatitis tracheal fistula,0
COMETRIQ,fatigue,fatigue hypertension nausea,1
COMETRIQ,hypertension,increased lipase PPES diarrhea hypertension nausea pancreatitis tracheal fistula,1
COMETRIQ,hypertension,fatigue hypertension nausea,1
COMETRIQ,hypertension,diarrhea hypertension nausea,1
COMETRIQ,hypertension,fatigue hypertension nausea,1
COMETRIQ,hypertension,hypertension nausea pancreatitis tracheal fistula formation,1
COMETRIQ,hypertension,and vomiting Increased levels,0
COMETRIQ,hypertension,formation and,0
COMETRIQ,hypertension,hypertension nausea pancreatitis tracheal,1
COMETRIQ,nausea,nausea pancreatitis tracheal fistula formation and,1
COMETRIQ,nausea,nausea pancreatitis tracheal fistula formation and,1
COMETRIQ,nausea,nausea pancreatitis tracheal,1
COMETRIQ,nausea,vomiting Increased levels of thyroid stimulating,0
COMETRIQ,nausea,and,0
COMETRIQ,nausea,nausea pancreatitis,1
COMETRIQ,nausea,formation and vomiting,0
COMETRIQ,nausea,nausea pancreatitis,1
COMETRIQ,nausea,PPES diarrhea fatigue nausea pancreatitis,1
COMETRIQ,nausea,nausea pancreatitis,1
COMETRIQ,nausea,nausea pancreatitis tracheal fistula,1
COMETRIQ,nausea,nausea pancreatitis,1
COMETRIQ,pancreatitis,pancreatitis tracheal fistula formation,1
COMETRIQ,pancreatitis,pancreatitis tracheal fistula formation and,1
COMETRIQ,tracheal fistula formation,were hypocalcemia increased lipase PPES,0
COMETRIQ,Peripheral neuropathy,sensory Peripheral neuropathy,1
COMETRIQ,Peripheral neuropathy,were hypocalcemia increased lipase PPES,0
COMETRIQ,elevated blood pressure,COMETRIQtreated,0
