drug_name,section_name,subsection_name,term,meddra_code
KYPROLIS,adverse reactions,"Table 6: Grade 3-4 Laboratory Abnormalities (>= 10%) in Cycles 1-12 (Combination Therapy) KRd = Kyprolis, lenalidomide, and low-dose dexamethasone; Rd = lenalidomide and low-dose dexamethasone Laboratory Abnormality KRd (N = 392) Rd(N = 389) Decreased Lymphocytes 182 (46%) 119 (31%) Decreased Absolute Neutrophil Count 152 (39%) 140 (36%) Decreased Phosphorus 122 (31%) 106 (27%) Decreased Platelets 101 (26%) 59 (15%) Decreased Total White Blood Cell Count 97 (25%) 71 (18%) Decreased Hemoglobin 58 (15%) 68 (18%) Decreased Potassium 41 (11%) 23 (6%) 6.1.2 Safety Experience with Kyprolis in Patients with Multiple Myeloma who Received Monotherapy The safety of Kyprolis was evaluated in clinical trials in which 598 patients with relapsed and/or refractory myeloma received Kyprolis monotherapy starting with the 20 mg/m 2 dose in Cycle 1 Day 1 and escalating to 27 mg/m 2 on Cycle 1 Day 8 or Cycle 2 Day 1. The median age of these patients was 64 years (range 32-87). The patients received a median of 5 (range 1-20) prior regimens. Approximately 57% of the patients were male. The median number of cycles initiated was 4 (range 1-35).",multiple myeloma,10028228.0
KYPROLIS,adverse reactions,"Table 6: Grade 3-4 Laboratory Abnormalities (>= 10%) in Cycles 1-12 (Combination Therapy) KRd = Kyprolis, lenalidomide, and low-dose dexamethasone; Rd = lenalidomide and low-dose dexamethasone Laboratory Abnormality KRd (N = 392) Rd(N = 389) Decreased Lymphocytes 182 (46%) 119 (31%) Decreased Absolute Neutrophil Count 152 (39%) 140 (36%) Decreased Phosphorus 122 (31%) 106 (27%) Decreased Platelets 101 (26%) 59 (15%) Decreased Total White Blood Cell Count 97 (25%) 71 (18%) Decreased Hemoglobin 58 (15%) 68 (18%) Decreased Potassium 41 (11%) 23 (6%) 6.1.2 Safety Experience with Kyprolis in Patients with Multiple Myeloma who Received Monotherapy The safety of Kyprolis was evaluated in clinical trials in which 598 patients with relapsed and/or refractory myeloma received Kyprolis monotherapy starting with the 20 mg/m 2 dose in Cycle 1 Day 1 and escalating to 27 mg/m 2 on Cycle 1 Day 8 or Cycle 2 Day 1. The median age of these patients was 64 years (range 32-87). The patients received a median of 5 (range 1-20) prior regimens. Approximately 57% of the patients were male. The median number of cycles initiated was 4 (range 1-35).",anemia,10002034.0
KYPROLIS,adverse reactions,"Table 6: Grade 3-4 Laboratory Abnormalities (>= 10%) in Cycles 1-12 (Combination Therapy) KRd = Kyprolis, lenalidomide, and low-dose dexamethasone; Rd = lenalidomide and low-dose dexamethasone Laboratory Abnormality KRd (N = 392) Rd(N = 389) Decreased Lymphocytes 182 (46%) 119 (31%) Decreased Absolute Neutrophil Count 152 (39%) 140 (36%) Decreased Phosphorus 122 (31%) 106 (27%) Decreased Platelets 101 (26%) 59 (15%) Decreased Total White Blood Cell Count 97 (25%) 71 (18%) Decreased Hemoglobin 58 (15%) 68 (18%) Decreased Potassium 41 (11%) 23 (6%) 6.1.2 Safety Experience with Kyprolis in Patients with Multiple Myeloma who Received Monotherapy The safety of Kyprolis was evaluated in clinical trials in which 598 patients with relapsed and/or refractory myeloma received Kyprolis monotherapy starting with the 20 mg/m 2 dose in Cycle 1 Day 1 and escalating to 27 mg/m 2 on Cycle 1 Day 8 or Cycle 2 Day 1. The median age of these patients was 64 years (range 32-87). The patients received a median of 5 (range 1-20) prior regimens. Approximately 57% of the patients were male. The median number of cycles initiated was 4 (range 1-35).",dyspnea,10013968.0
KYPROLIS,adverse reactions,"Table 6: Grade 3-4 Laboratory Abnormalities (>= 10%) in Cycles 1-12 (Combination Therapy) KRd = Kyprolis, lenalidomide, and low-dose dexamethasone; Rd = lenalidomide and low-dose dexamethasone Laboratory Abnormality KRd (N = 392) Rd(N = 389) Decreased Lymphocytes 182 (46%) 119 (31%) Decreased Absolute Neutrophil Count 152 (39%) 140 (36%) Decreased Phosphorus 122 (31%) 106 (27%) Decreased Platelets 101 (26%) 59 (15%) Decreased Total White Blood Cell Count 97 (25%) 71 (18%) Decreased Hemoglobin 58 (15%) 68 (18%) Decreased Potassium 41 (11%) 23 (6%) 6.1.2 Safety Experience with Kyprolis in Patients with Multiple Myeloma who Received Monotherapy The safety of Kyprolis was evaluated in clinical trials in which 598 patients with relapsed and/or refractory myeloma received Kyprolis monotherapy starting with the 20 mg/m 2 dose in Cycle 1 Day 1 and escalating to 27 mg/m 2 on Cycle 1 Day 8 or Cycle 2 Day 1. The median age of these patients was 64 years (range 32-87). The patients received a median of 5 (range 1-20) prior regimens. Approximately 57% of the patients were male. The median number of cycles initiated was 4 (range 1-35).",cardiac disorders,10007541.0
KYPROLIS,adverse reactions,"Table 6: Grade 3-4 Laboratory Abnormalities (>= 10%) in Cycles 1-12 (Combination Therapy) KRd = Kyprolis, lenalidomide, and low-dose dexamethasone; Rd = lenalidomide and low-dose dexamethasone Laboratory Abnormality KRd (N = 392) Rd(N = 389) Decreased Lymphocytes 182 (46%) 119 (31%) Decreased Absolute Neutrophil Count 152 (39%) 140 (36%) Decreased Phosphorus 122 (31%) 106 (27%) Decreased Platelets 101 (26%) 59 (15%) Decreased Total White Blood Cell Count 97 (25%) 71 (18%) Decreased Hemoglobin 58 (15%) 68 (18%) Decreased Potassium 41 (11%) 23 (6%) 6.1.2 Safety Experience with Kyprolis in Patients with Multiple Myeloma who Received Monotherapy The safety of Kyprolis was evaluated in clinical trials in which 598 patients with relapsed and/or refractory myeloma received Kyprolis monotherapy starting with the 20 mg/m 2 dose in Cycle 1 Day 1 and escalating to 27 mg/m 2 on Cycle 1 Day 8 or Cycle 2 Day 1. The median age of these patients was 64 years (range 32-87). The patients received a median of 5 (range 1-20) prior regimens. Approximately 57% of the patients were male. The median number of cycles initiated was 4 (range 1-35).",infections,
KYPROLIS,adverse reactions,"Table 6: Grade 3-4 Laboratory Abnormalities (>= 10%) in Cycles 1-12 (Combination Therapy) KRd = Kyprolis, lenalidomide, and low-dose dexamethasone; Rd = lenalidomide and low-dose dexamethasone Laboratory Abnormality KRd (N = 392) Rd(N = 389) Decreased Lymphocytes 182 (46%) 119 (31%) Decreased Absolute Neutrophil Count 152 (39%) 140 (36%) Decreased Phosphorus 122 (31%) 106 (27%) Decreased Platelets 101 (26%) 59 (15%) Decreased Total White Blood Cell Count 97 (25%) 71 (18%) Decreased Hemoglobin 58 (15%) 68 (18%) Decreased Potassium 41 (11%) 23 (6%) 6.1.2 Safety Experience with Kyprolis in Patients with Multiple Myeloma who Received Monotherapy The safety of Kyprolis was evaluated in clinical trials in which 598 patients with relapsed and/or refractory myeloma received Kyprolis monotherapy starting with the 20 mg/m 2 dose in Cycle 1 Day 1 and escalating to 27 mg/m 2 on Cycle 1 Day 8 or Cycle 2 Day 1. The median age of these patients was 64 years (range 32-87). The patients received a median of 5 (range 1-20) prior regimens. Approximately 57% of the patients were male. The median number of cycles initiated was 4 (range 1-35).",renal disorders,
KYPROLIS,adverse reactions,"Table 7: Most Commonly Reported Adverse Events (>= 10%) with Kyprolis Monotherapy a Pneumonia includes the preferred terms of pneumonia, bronchopneumonia. b Peripheral neuropathies NEC includes the preferred terms under HLT peripheral neuropathies NEC. c Dyspnea includes the preferred terms of dyspnea, dyspnea exertional. d Hypertension includes the preferred terms of hypertension, hypertensive crisis, and hypertensive emergency. Kyprolis Monotherapy20/27 mg/m2 (N = 598) System Organ Class Any Grade >= Grade3 Blood and Lymphatic System Disorders Anemia 291 (49%) 141 (24%) Thrombocytopenia 220 (37%) 152 (25%) Neutropenia 113 (19%) 63 (11%) Lymphopenia 85 (14%) 73 (12%) Leukopenia 61 (10%) 26 (4%) Gastrointestinal Disorders Nausea 211 (35%) 7 (1%) Diarrhea 160 (27%) 8 (1%) Vomiting 104 (17%) 4 (1%) Constipation 90 (15%) 1 (0%) General Disorders and Administration Site Conditions Fatigue 238 (40%) 25 (4%) Pyrexia 177 (30%) 11 (2%) Edema Peripheral 118 (20%) 1 (0%) Chills 73 (12%) 1 (0%) Asthenia 71 (12%) 9 (2%) Infections and Infestations Upper Respiratory Tract Infection 112 (19%) 15 (3%) Pneumoniaa 71 (12%) 54 (9%) Metabolism and Nutrition Disorders Decreased Appetite 89 (15%) 2 (0%) Hypercalcemia 68 (11%) 26 (4%) Hypokalemia 61 (10%) 17 (3%) Musculoskeletal and Connective Tissue Disorders Back Pain 115 (19%) 19 (3%) Arthralgia 83 (14%) 5 (1%) Pain in Extremity 69 (12%) 7 (1%) Muscle Spasms 62 (10%) 2 (0%) Musculoskeletal Pain 60 (10%) 12 (2%) Nervous System Disorders Headache 141 (24%) 7 (1%) Dizziness 64 (11%) 5 (1%) Peripheral Neuropathies NECb 62 (10%) 5 (1%) Psychiatric Disorders Insomnia 75 (13%) 0 Respiratory, Thoracic, and Mediastinal Disorders Dyspneac 202 (34%) 21 (4%) Cough 120 (20%) 2 (0%) Epistaxis 60 (10%) 5 (1%) Renal Disorders Renal Failure 76 (13%) 49 (8%) Vascular Disorders Hypertensiond 90 (15%) 22 (4%) Adverse Reactions Occurring at a Frequency of < 10%",febrile neutropenia,10016288.0
KYPROLIS,adverse reactions,"Table 7: Most Commonly Reported Adverse Events (>= 10%) with Kyprolis Monotherapy a Pneumonia includes the preferred terms of pneumonia, bronchopneumonia. b Peripheral neuropathies NEC includes the preferred terms under HLT peripheral neuropathies NEC. c Dyspnea includes the preferred terms of dyspnea, dyspnea exertional. d Hypertension includes the preferred terms of hypertension, hypertensive crisis, and hypertensive emergency. Kyprolis Monotherapy20/27 mg/m2 (N = 598) System Organ Class Any Grade >= Grade3 Blood and Lymphatic System Disorders Anemia 291 (49%) 141 (24%) Thrombocytopenia 220 (37%) 152 (25%) Neutropenia 113 (19%) 63 (11%) Lymphopenia 85 (14%) 73 (12%) Leukopenia 61 (10%) 26 (4%) Gastrointestinal Disorders Nausea 211 (35%) 7 (1%) Diarrhea 160 (27%) 8 (1%) Vomiting 104 (17%) 4 (1%) Constipation 90 (15%) 1 (0%) General Disorders and Administration Site Conditions Fatigue 238 (40%) 25 (4%) Pyrexia 177 (30%) 11 (2%) Edema Peripheral 118 (20%) 1 (0%) Chills 73 (12%) 1 (0%) Asthenia 71 (12%) 9 (2%) Infections and Infestations Upper Respiratory Tract Infection 112 (19%) 15 (3%) Pneumoniaa 71 (12%) 54 (9%) Metabolism and Nutrition Disorders Decreased Appetite 89 (15%) 2 (0%) Hypercalcemia 68 (11%) 26 (4%) Hypokalemia 61 (10%) 17 (3%) Musculoskeletal and Connective Tissue Disorders Back Pain 115 (19%) 19 (3%) Arthralgia 83 (14%) 5 (1%) Pain in Extremity 69 (12%) 7 (1%) Muscle Spasms 62 (10%) 2 (0%) Musculoskeletal Pain 60 (10%) 12 (2%) Nervous System Disorders Headache 141 (24%) 7 (1%) Dizziness 64 (11%) 5 (1%) Peripheral Neuropathies NECb 62 (10%) 5 (1%) Psychiatric Disorders Insomnia 75 (13%) 0 Respiratory, Thoracic, and Mediastinal Disorders Dyspneac 202 (34%) 21 (4%) Cough 120 (20%) 2 (0%) Epistaxis 60 (10%) 5 (1%) Renal Disorders Renal Failure 76 (13%) 49 (8%) Vascular Disorders Hypertensiond 90 (15%) 22 (4%) Adverse Reactions Occurring at a Frequency of < 10%",cardiac arrest,10007515.0
KYPROLIS,adverse reactions,"Table 7: Most Commonly Reported Adverse Events (>= 10%) with Kyprolis Monotherapy a Pneumonia includes the preferred terms of pneumonia, bronchopneumonia. b Peripheral neuropathies NEC includes the preferred terms under HLT peripheral neuropathies NEC. c Dyspnea includes the preferred terms of dyspnea, dyspnea exertional. d Hypertension includes the preferred terms of hypertension, hypertensive crisis, and hypertensive emergency. Kyprolis Monotherapy20/27 mg/m2 (N = 598) System Organ Class Any Grade >= Grade3 Blood and Lymphatic System Disorders Anemia 291 (49%) 141 (24%) Thrombocytopenia 220 (37%) 152 (25%) Neutropenia 113 (19%) 63 (11%) Lymphopenia 85 (14%) 73 (12%) Leukopenia 61 (10%) 26 (4%) Gastrointestinal Disorders Nausea 211 (35%) 7 (1%) Diarrhea 160 (27%) 8 (1%) Vomiting 104 (17%) 4 (1%) Constipation 90 (15%) 1 (0%) General Disorders and Administration Site Conditions Fatigue 238 (40%) 25 (4%) Pyrexia 177 (30%) 11 (2%) Edema Peripheral 118 (20%) 1 (0%) Chills 73 (12%) 1 (0%) Asthenia 71 (12%) 9 (2%) Infections and Infestations Upper Respiratory Tract Infection 112 (19%) 15 (3%) Pneumoniaa 71 (12%) 54 (9%) Metabolism and Nutrition Disorders Decreased Appetite 89 (15%) 2 (0%) Hypercalcemia 68 (11%) 26 (4%) Hypokalemia 61 (10%) 17 (3%) Musculoskeletal and Connective Tissue Disorders Back Pain 115 (19%) 19 (3%) Arthralgia 83 (14%) 5 (1%) Pain in Extremity 69 (12%) 7 (1%) Muscle Spasms 62 (10%) 2 (0%) Musculoskeletal Pain 60 (10%) 12 (2%) Nervous System Disorders Headache 141 (24%) 7 (1%) Dizziness 64 (11%) 5 (1%) Peripheral Neuropathies NECb 62 (10%) 5 (1%) Psychiatric Disorders Insomnia 75 (13%) 0 Respiratory, Thoracic, and Mediastinal Disorders Dyspneac 202 (34%) 21 (4%) Cough 120 (20%) 2 (0%) Epistaxis 60 (10%) 5 (1%) Renal Disorders Renal Failure 76 (13%) 49 (8%) Vascular Disorders Hypertensiond 90 (15%) 22 (4%) Adverse Reactions Occurring at a Frequency of < 10%",cardiac failure congestive,10007559.0
KYPROLIS,adverse reactions,"Table 7: Most Commonly Reported Adverse Events (>= 10%) with Kyprolis Monotherapy a Pneumonia includes the preferred terms of pneumonia, bronchopneumonia. b Peripheral neuropathies NEC includes the preferred terms under HLT peripheral neuropathies NEC. c Dyspnea includes the preferred terms of dyspnea, dyspnea exertional. d Hypertension includes the preferred terms of hypertension, hypertensive crisis, and hypertensive emergency. Kyprolis Monotherapy20/27 mg/m2 (N = 598) System Organ Class Any Grade >= Grade3 Blood and Lymphatic System Disorders Anemia 291 (49%) 141 (24%) Thrombocytopenia 220 (37%) 152 (25%) Neutropenia 113 (19%) 63 (11%) Lymphopenia 85 (14%) 73 (12%) Leukopenia 61 (10%) 26 (4%) Gastrointestinal Disorders Nausea 211 (35%) 7 (1%) Diarrhea 160 (27%) 8 (1%) Vomiting 104 (17%) 4 (1%) Constipation 90 (15%) 1 (0%) General Disorders and Administration Site Conditions Fatigue 238 (40%) 25 (4%) Pyrexia 177 (30%) 11 (2%) Edema Peripheral 118 (20%) 1 (0%) Chills 73 (12%) 1 (0%) Asthenia 71 (12%) 9 (2%) Infections and Infestations Upper Respiratory Tract Infection 112 (19%) 15 (3%) Pneumoniaa 71 (12%) 54 (9%) Metabolism and Nutrition Disorders Decreased Appetite 89 (15%) 2 (0%) Hypercalcemia 68 (11%) 26 (4%) Hypokalemia 61 (10%) 17 (3%) Musculoskeletal and Connective Tissue Disorders Back Pain 115 (19%) 19 (3%) Arthralgia 83 (14%) 5 (1%) Pain in Extremity 69 (12%) 7 (1%) Muscle Spasms 62 (10%) 2 (0%) Musculoskeletal Pain 60 (10%) 12 (2%) Nervous System Disorders Headache 141 (24%) 7 (1%) Dizziness 64 (11%) 5 (1%) Peripheral Neuropathies NECb 62 (10%) 5 (1%) Psychiatric Disorders Insomnia 75 (13%) 0 Respiratory, Thoracic, and Mediastinal Disorders Dyspneac 202 (34%) 21 (4%) Cough 120 (20%) 2 (0%) Epistaxis 60 (10%) 5 (1%) Renal Disorders Renal Failure 76 (13%) 49 (8%) Vascular Disorders Hypertensiond 90 (15%) 22 (4%) Adverse Reactions Occurring at a Frequency of < 10%",myocardial infarction,10028596.0
KYPROLIS,adverse reactions,"Table 7: Most Commonly Reported Adverse Events (>= 10%) with Kyprolis Monotherapy a Pneumonia includes the preferred terms of pneumonia, bronchopneumonia. b Peripheral neuropathies NEC includes the preferred terms under HLT peripheral neuropathies NEC. c Dyspnea includes the preferred terms of dyspnea, dyspnea exertional. d Hypertension includes the preferred terms of hypertension, hypertensive crisis, and hypertensive emergency. Kyprolis Monotherapy20/27 mg/m2 (N = 598) System Organ Class Any Grade >= Grade3 Blood and Lymphatic System Disorders Anemia 291 (49%) 141 (24%) Thrombocytopenia 220 (37%) 152 (25%) Neutropenia 113 (19%) 63 (11%) Lymphopenia 85 (14%) 73 (12%) Leukopenia 61 (10%) 26 (4%) Gastrointestinal Disorders Nausea 211 (35%) 7 (1%) Diarrhea 160 (27%) 8 (1%) Vomiting 104 (17%) 4 (1%) Constipation 90 (15%) 1 (0%) General Disorders and Administration Site Conditions Fatigue 238 (40%) 25 (4%) Pyrexia 177 (30%) 11 (2%) Edema Peripheral 118 (20%) 1 (0%) Chills 73 (12%) 1 (0%) Asthenia 71 (12%) 9 (2%) Infections and Infestations Upper Respiratory Tract Infection 112 (19%) 15 (3%) Pneumoniaa 71 (12%) 54 (9%) Metabolism and Nutrition Disorders Decreased Appetite 89 (15%) 2 (0%) Hypercalcemia 68 (11%) 26 (4%) Hypokalemia 61 (10%) 17 (3%) Musculoskeletal and Connective Tissue Disorders Back Pain 115 (19%) 19 (3%) Arthralgia 83 (14%) 5 (1%) Pain in Extremity 69 (12%) 7 (1%) Muscle Spasms 62 (10%) 2 (0%) Musculoskeletal Pain 60 (10%) 12 (2%) Nervous System Disorders Headache 141 (24%) 7 (1%) Dizziness 64 (11%) 5 (1%) Peripheral Neuropathies NECb 62 (10%) 5 (1%) Psychiatric Disorders Insomnia 75 (13%) 0 Respiratory, Thoracic, and Mediastinal Disorders Dyspneac 202 (34%) 21 (4%) Cough 120 (20%) 2 (0%) Epistaxis 60 (10%) 5 (1%) Renal Disorders Renal Failure 76 (13%) 49 (8%) Vascular Disorders Hypertensiond 90 (15%) 22 (4%) Adverse Reactions Occurring at a Frequency of < 10%",myocardial ischemia,10028600.0
KYPROLIS,adverse reactions,"Table 7: Most Commonly Reported Adverse Events (>= 10%) with Kyprolis Monotherapy a Pneumonia includes the preferred terms of pneumonia, bronchopneumonia. b Peripheral neuropathies NEC includes the preferred terms under HLT peripheral neuropathies NEC. c Dyspnea includes the preferred terms of dyspnea, dyspnea exertional. d Hypertension includes the preferred terms of hypertension, hypertensive crisis, and hypertensive emergency. Kyprolis Monotherapy20/27 mg/m2 (N = 598) System Organ Class Any Grade >= Grade3 Blood and Lymphatic System Disorders Anemia 291 (49%) 141 (24%) Thrombocytopenia 220 (37%) 152 (25%) Neutropenia 113 (19%) 63 (11%) Lymphopenia 85 (14%) 73 (12%) Leukopenia 61 (10%) 26 (4%) Gastrointestinal Disorders Nausea 211 (35%) 7 (1%) Diarrhea 160 (27%) 8 (1%) Vomiting 104 (17%) 4 (1%) Constipation 90 (15%) 1 (0%) General Disorders and Administration Site Conditions Fatigue 238 (40%) 25 (4%) Pyrexia 177 (30%) 11 (2%) Edema Peripheral 118 (20%) 1 (0%) Chills 73 (12%) 1 (0%) Asthenia 71 (12%) 9 (2%) Infections and Infestations Upper Respiratory Tract Infection 112 (19%) 15 (3%) Pneumoniaa 71 (12%) 54 (9%) Metabolism and Nutrition Disorders Decreased Appetite 89 (15%) 2 (0%) Hypercalcemia 68 (11%) 26 (4%) Hypokalemia 61 (10%) 17 (3%) Musculoskeletal and Connective Tissue Disorders Back Pain 115 (19%) 19 (3%) Arthralgia 83 (14%) 5 (1%) Pain in Extremity 69 (12%) 7 (1%) Muscle Spasms 62 (10%) 2 (0%) Musculoskeletal Pain 60 (10%) 12 (2%) Nervous System Disorders Headache 141 (24%) 7 (1%) Dizziness 64 (11%) 5 (1%) Peripheral Neuropathies NECb 62 (10%) 5 (1%) Psychiatric Disorders Insomnia 75 (13%) 0 Respiratory, Thoracic, and Mediastinal Disorders Dyspneac 202 (34%) 21 (4%) Cough 120 (20%) 2 (0%) Epistaxis 60 (10%) 5 (1%) Renal Disorders Renal Failure 76 (13%) 49 (8%) Vascular Disorders Hypertensiond 90 (15%) 22 (4%) Adverse Reactions Occurring at a Frequency of < 10%",cataract,10007739.0
KYPROLIS,adverse reactions,"Table 7: Most Commonly Reported Adverse Events (>= 10%) with Kyprolis Monotherapy a Pneumonia includes the preferred terms of pneumonia, bronchopneumonia. b Peripheral neuropathies NEC includes the preferred terms under HLT peripheral neuropathies NEC. c Dyspnea includes the preferred terms of dyspnea, dyspnea exertional. d Hypertension includes the preferred terms of hypertension, hypertensive crisis, and hypertensive emergency. Kyprolis Monotherapy20/27 mg/m2 (N = 598) System Organ Class Any Grade >= Grade3 Blood and Lymphatic System Disorders Anemia 291 (49%) 141 (24%) Thrombocytopenia 220 (37%) 152 (25%) Neutropenia 113 (19%) 63 (11%) Lymphopenia 85 (14%) 73 (12%) Leukopenia 61 (10%) 26 (4%) Gastrointestinal Disorders Nausea 211 (35%) 7 (1%) Diarrhea 160 (27%) 8 (1%) Vomiting 104 (17%) 4 (1%) Constipation 90 (15%) 1 (0%) General Disorders and Administration Site Conditions Fatigue 238 (40%) 25 (4%) Pyrexia 177 (30%) 11 (2%) Edema Peripheral 118 (20%) 1 (0%) Chills 73 (12%) 1 (0%) Asthenia 71 (12%) 9 (2%) Infections and Infestations Upper Respiratory Tract Infection 112 (19%) 15 (3%) Pneumoniaa 71 (12%) 54 (9%) Metabolism and Nutrition Disorders Decreased Appetite 89 (15%) 2 (0%) Hypercalcemia 68 (11%) 26 (4%) Hypokalemia 61 (10%) 17 (3%) Musculoskeletal and Connective Tissue Disorders Back Pain 115 (19%) 19 (3%) Arthralgia 83 (14%) 5 (1%) Pain in Extremity 69 (12%) 7 (1%) Muscle Spasms 62 (10%) 2 (0%) Musculoskeletal Pain 60 (10%) 12 (2%) Nervous System Disorders Headache 141 (24%) 7 (1%) Dizziness 64 (11%) 5 (1%) Peripheral Neuropathies NECb 62 (10%) 5 (1%) Psychiatric Disorders Insomnia 75 (13%) 0 Respiratory, Thoracic, and Mediastinal Disorders Dyspneac 202 (34%) 21 (4%) Cough 120 (20%) 2 (0%) Epistaxis 60 (10%) 5 (1%) Renal Disorders Renal Failure 76 (13%) 49 (8%) Vascular Disorders Hypertensiond 90 (15%) 22 (4%) Adverse Reactions Occurring at a Frequency of < 10%",blurred vision,10005886.0
