section_id,reaction_string,drug_name,meddra_pt,meddra_pt_id,meddra_llt,meddra_llt_id,section_name,section,str,discontinuous_term,negated_term,meddra_exact_term
S1,pulmonary embolism,DUAVEE,Pulmonary embolism,10037377.0,,,adverse reactions,S1,pulmonary embolism,0.0,0.0,1
S1,retinal vein thrombosis,DUAVEE,Retinal vein thrombosis,10038908.0,,,adverse reactions,S1,retinal vein thrombosis,0.0,0.0,1
S1,venous thromboembolism,DUAVEE,Embolism venous,10014522.0,Venous thromboembolism,10066899.0,adverse reactions,S1,venous thromboembolism,0.0,1.0,1
S1,venous thromboembolism,DUAVEE,Embolism venous,10014522.0,Venous thromboembolism,10066899.0,adverse reactions,S1,venous thromboembolism,0.0,1.0,1
S2,endometrial cancer,DUAVEE,Endometrial cancer,10014733.0,,,boxed warnings,S2,endometrial cancer,0.0,0.0,1
S2,cardiovascular disorders,DUAVEE,Cardiovascular disorder,10007649.0,,,boxed warnings,S2,cardiovascular disorders,0.0,0.0,0
S2,dementia,DUAVEE,Dementia,10012267.0,,,boxed warnings,S2,dementia,0.0,0.0,1
S2,endometrial cancer,DUAVEE,Endometrial cancer,10014733.0,,,boxed warnings,S2,endometrial cancer,0.0,0.0,1
S2,cardiovascular disorders,DUAVEE,Cardiovascular disorder,10007649.0,,,boxed warnings,S2,cardiovascular disorders,0.0,0.0,0
S2,dementia,DUAVEE,Dementia,10012267.0,,,boxed warnings,S2,dementia,0.0,0.0,1
S2,endometrial cancer,DUAVEE,Endometrial cancer,10014733.0,,,boxed warnings,S2,endometrial cancer,0.0,0.0,1
S2,endometrial hyperplasia,,,,,,,,,,,0
S2,stroke,DUAVEE,Cerebrovascular accident,10008190.0,Stroke,10042244.0,boxed warnings,S2,stroke,0.0,0.0,1
S2,deep vein thrombosis,,,,,,,,,,,0
S2,dvt,,,,,,,,,,,0
S2,dementia,DUAVEE,Dementia,10012267.0,,,boxed warnings,S2,dementia,0.0,0.0,1
S2,endometrial cancer,DUAVEE,Endometrial cancer,10014733.0,,,boxed warnings,S2,endometrial cancer,0.0,0.0,1
S2,cardiovascular disorders,DUAVEE,Cardiovascular disorder,10007649.0,,,boxed warnings,S2,cardiovascular disorders,0.0,0.0,0
S2,dementia,DUAVEE,Dementia,10012267.0,,,boxed warnings,S2,dementia,0.0,0.0,1
S2,endometrial cancer,DUAVEE,Endometrial cancer,10014733.0,,,boxed warnings,S2,endometrial cancer,0.0,0.0,1
S2,stroke,DUAVEE,Cerebrovascular accident,10008190.0,Stroke,10042244.0,boxed warnings,S2,stroke,0.0,0.0,1
S2,deep vein thrombosis,,,,,,,,,,,0
S2,dvt,,,,,,,,,,,0
S2,dementia,DUAVEE,Dementia,10012267.0,,,boxed warnings,S2,dementia,0.0,0.0,1
S3,cardiovascular disorders,DUAVEE,Cardiovascular disorder,10007649.0,,,warnings and precautions,S3,cardiovascular disorders,0.0,0.0,0
S3,venous thromboembolism,DUAVEE,Embolism venous,10014522.0,Venous thromboembolism,10066899.0,warnings and precautions,S3,venous thromboembolism,0.0,0.0,1
S3,pulmonary embolism,DUAVEE,Pulmonary embolism,10037377.0,,,warnings and precautions,S3,pulmonary embolism,0.0,0.0,1
S3,stroke,DUAVEE,Cerebrovascular accident,10008190.0,Stroke,10042244.0,warnings and precautions,S3,stroke,0.0,1.0,1
S3,retinal vascular thrombosis,DUAVEE,Retinal vascular thrombosis,10062108.0,,,warnings and precautions,S3,retinal vascular thrombosis,0.0,0.0,1
S3,malignant neoplasms,DUAVEE,Neoplasm malignant,10028997.0,,,warnings and precautions,S3,malignant neoplasms,0.0,0.0,0
S3,endometrial cancer,DUAVEE,Endometrial cancer,10014733.0,,,warnings and precautions,S3,endometrial cancer,0.0,0.0,1
S3,breast cancer,DUAVEE,Breast cancer,10006187.0,,,warnings and precautions,S3,breast cancer,0.0,0.0,1
S3,ovarian cancer,DUAVEE,Ovarian cancer,10033128.0,,,warnings and precautions,S3,ovarian cancer,0.0,0.0,1
S3,gallbladder disease,DUAVEE,Gallbladder disorder,10017626.0,Gallbladder disease,10017641.0,warnings and precautions,S3,gallbladder disease,0.0,0.0,1
S3,vte,DUAVEE,Embolism venous,10014522.0,Venous thromboembolism,10066899.0,warnings and precautions,S3,vte,0.0,0.0,0
S3,stroke,DUAVEE,Cerebrovascular accident,10008190.0,Stroke,10042244.0,warnings and precautions,S3,stroke,0.0,1.0,1
S3,dvt,,,,,,,,,,,0
S3,stroke,DUAVEE,Cerebrovascular accident,10008190.0,Stroke,10042244.0,warnings and precautions,S3,stroke,0.0,1.0,1
S3,stroke,DUAVEE,Cerebrovascular accident,10008190.0,Stroke,10042244.0,warnings and precautions,S3,stroke,0.0,1.0,1
S3,coronary heart disease,,,,,,,,,,,0
S3,chd,,,,,,,,,,,0
S3,myocardial infarction,,,,,,,,,,,0
S3,silent myocardial infarction,,,,,,,,,,,0
S3,chd death,,,,,,,,,,,0
S3,chd,,,,,,,,,,,0
S3,vte,DUAVEE,Embolism venous,10014522.0,Venous thromboembolism,10066899.0,warnings and precautions,S3,vte,0.0,0.0,0
S3,dvt,,,,,,,,,,,0
S3,pulmonary embolism,DUAVEE,Pulmonary embolism,10037377.0,,,warnings and precautions,S3,pulmonary embolism,0.0,0.0,1
S3,pe,,,,,,,,,,,0
S3,dvt,,,,,,,,,,,0
S3,vte,DUAVEE,Embolism venous,10014522.0,Venous thromboembolism,10066899.0,warnings and precautions,S3,vte,0.0,0.0,0
S3,endometrial cancer,DUAVEE,Endometrial cancer,10014733.0,,,warnings and precautions,S3,endometrial cancer,0.0,0.0,1
S3,endometrial cancer,DUAVEE,Endometrial cancer,10014733.0,,,warnings and precautions,S3,endometrial cancer,0.0,0.0,1
S3,invasive breast cancer,,,,,,,,,,,0
S3,ovarian cancer,DUAVEE,Ovarian cancer,10033128.0,,,warnings and precautions,S3,ovarian cancer,0.0,0.0,1
S3,dementia,DUAVEE,Dementia,10012267.0,,,warnings and precautions,S3,dementia,0.0,0.0,1
S3,dementia,DUAVEE,Dementia,10012267.0,,,warnings and precautions,S3,dementia,0.0,0.0,1
S3,dementia,DUAVEE,Dementia,10012267.0,,,warnings and precautions,S3,dementia,0.0,0.0,1
S3,gallbladder disease,DUAVEE,Gallbladder disorder,10017626.0,Gallbladder disease,10017641.0,warnings and precautions,S3,gallbladder disease,0.0,0.0,1
S3,retinal vascular thrombosis,DUAVEE,Retinal vascular thrombosis,10062108.0,,,warnings and precautions,S3,retinal vascular thrombosis,0.0,0.0,1
S3,increases in blood pressure,DUAVEE,Blood pressure increased,10005750.0,,,warnings and precautions,S3,increases in blood pressure,0.0,0.0,0
S3,effect on blood pressure,,,,,,,,,,,0
S3,elevations of plasma triglycerides,DUAVEE,Blood triglycerides increased,10005839.0,Plasma triglycerides increased,10035456.0,warnings and precautions,S3,elevations of plasma triglycerides,0.0,0.0,0
S3,pancreatitis,DUAVEE,Pancreatitis,10033645.0,,,warnings and precautions,S3,pancreatitis,0.0,0.0,1
S3,increased thyroid-binding globulin levels,DUAVEE,Thyroxin binding globulin increased,10051420.0,,,warnings and precautions,S3,increased thyroid-binding globulin levels,1.0,0.0,0
S3,increased tbg levels,DUAVEE,Thyroxin binding globulin increased,10051420.0,,,warnings and precautions,S3,increased tbg levels,1.0,0.0,0
S3,increased tbg,DUAVEE,Thyroxin binding globulin increased,10051420.0,,,warnings and precautions,S3,increased tbg,1.0,0.0,0
S3,fluid retention,DUAVEE,Fluid retention,10016807.0,,,warnings and precautions,S3,fluid retention,0.0,0.0,1
S3,exacerbate angioedema,DUAVEE,Angioedema,10002424.0,Angioedema aggravated,10048331.0,warnings and precautions,S3,exacerbate angioedema,1.0,0.0,0
S3,accelerated prothrombin time,DUAVEE,Prothrombin time shortened,10037070.0,,,warnings and precautions,S3,accelerated prothrombin time,0.0,0.0,0
S3,accelerated partial thromboplastin time,DUAVEE,Activated partial thromboplastin time shortened,10000637.0,Partial thromboplastin time shortened,10075335.0,warnings and precautions,S3,accelerated partial thromboplastin time,1.0,0.0,0
S3,accelerated platelet aggregation time,DUAVEE,Platelet aggregation increased,10035518.0,,,warnings and precautions,S3,accelerated platelet aggregation time,1.0,0.0,0
S3,increased platelet count,DUAVEE,Platelet count increased,10051608.0,,,warnings and precautions,S3,increased platelet count,0.0,0.0,0
S3,increased factors ii,DUAVEE,Prothrombin level increased,10037051.0,Coagulation factor II level increased,10009741.0,warnings and precautions,S3,increased factors ii,0.0,0.0,0
S3,increased factors vii antigen,DUAVEE,,,,,warnings and precautions,S3,increased factors vii antigen,1.0,0.0,0
S3,increased factors viii antigen,DUAVEE,,,,,warnings and precautions,S3,increased factors viii antigen,1.0,0.0,0
S3,increased factors viii coagulant activity,DUAVEE,Coagulation factor VIII level increased,10009770.0,,,warnings and precautions,S3,increased factors viii coagulant activity,1.0,0.0,0
S3,increased factors ix,DUAVEE,Coagulation factor IX level increased,10009748.0,,,warnings and precautions,S3,increased factors ix,1.0,0.0,0
S3,increased factors x,DUAVEE,Coagulation factor X level increased,10009776.0,,,warnings and precautions,S3,increased factors x,1.0,0.0,0
S3,increased factors xii,DUAVEE,Coagulation factor XII level increased,10009784.0,,,warnings and precautions,S3,increased factors xii,1.0,0.0,0
S3,increased factors vii-x complex,DUAVEE,,,,,warnings and precautions,S3,increased factors vii-x complex,1.0,0.0,0
S3,increased factors ii-vii-x complex,DUAVEE,,,,,warnings and precautions,S3,increased factors ii-vii-x complex,1.0,0.0,0
S3,increased beta-thromboglobulin,DUAVEE,,,,,warnings and precautions,S3,increased beta-thromboglobulin,1.0,0.0,0
S3,decreased levels of antifactor xa,DUAVEE,,,,,warnings and precautions,S3,decreased levels of antifactor xa,0.0,0.0,0
S3,decreased levels of antithrombin iii,DUAVEE,Antithrombin III decreased,10049547.0,,,warnings and precautions,S3,decreased levels of antithrombin iii,1.0,0.0,0
S3,decreased antithrombin iii activity,DUAVEE,Antithrombin III decreased,10049547.0,,,warnings and precautions,S3,decreased antithrombin iii activity,0.0,0.0,0
S3,increased levels of fibrinogen,DUAVEE,Blood fibrinogen increased,10005521.0,Fibrinogen increased,10016597.0,warnings and precautions,S3,increased levels of fibrinogen,0.0,0.0,0
S3,increased levels of fibrinogen activity,DUAVEE,Blood fibrinogen increased,10005521.0,Fibrinogen increased,10016597.0,warnings and precautions,S3,increased levels of fibrinogen activity,1.0,0.0,0
S3,increased plasminogen antigen,DUAVEE,Plasminogen activator inhibitor increased,10059618.0,,,warnings and precautions,S3,increased plasminogen antigen,0.0,0.0,0
S3,increased plasminogen activity,DUAVEE,Plasminogen increased,10035495.0,,,warnings and precautions,S3,increased plasminogen activity,1.0,0.0,0
S3,increased thyroid-binding globulin,DUAVEE,Thyroxin binding globulin increased,10051420.0,,,warnings and precautions,S3,increased thyroid-binding globulin,0.0,0.0,0
S3,increased tbg,DUAVEE,Thyroxin binding globulin increased,10051420.0,,,warnings and precautions,S3,increased tbg,1.0,0.0,0
S3,increased circulating total thyroid hormone,DUAVEE,Thyroid hormones increased,10063161.0,,,warnings and precautions,S3,increased circulating total thyroid hormone,0.0,0.0,0
S3,increased t4 levels,DUAVEE,Thyroxine increased,10043818.0,T4 increased,10043063.0,warnings and precautions,S3,increased t4 levels,1.0,0.0,0
S3,increased t3 levels,DUAVEE,Tri-iodothyronine increased,10044596.0,T3 increased,10043053.0,warnings and precautions,S3,increased t3 levels,1.0,0.0,0
S3,t3 resin uptake decreased,DUAVEE,Tri-iodothyronine uptake decreased,10044601.0,T3 uptake decreased,10043057.0,warnings and precautions,S3,t3 resin uptake decreased,1.0,0.0,0
S3,elevated tbg,DUAVEE,Thyroxin binding globulin increased,10051420.0,,,warnings and precautions,S3,elevated tbg,0.0,0.0,0
S3,elevated corticosteroid binding globulin,DUAVEE,Corticosteroid binding globulin increased,10072935.0,,,warnings and precautions,S3,elevated corticosteroid binding globulin,1.0,0.0,0
S3,elevated cbg,DUAVEE,Corticosteroid binding globulin increased,10072935.0,,,warnings and precautions,S3,elevated cbg,1.0,0.0,0
S3,elevated sex hormone-binding globulin,DUAVEE,Sex hormone binding globulin increased,10059659.0,,,warnings and precautions,S3,elevated sex hormone-binding globulin,1.0,0.0,0
S3,elevated shbg,DUAVEE,Sex hormone binding globulin increased,10059659.0,,,warnings and precautions,S3,elevated shbg,1.0,0.0,0
S3,increased total circulating corticosteroids,DUAVEE,Hypercorticoidism,10020610.0,,,warnings and precautions,S3,increased total circulating corticosteroids,0.0,0.0,0
S3,increased total circulating sex steroids,DUAVEE,Blood oestrogen increased,10005688.0,Estrogen increased,10015518.0,warnings and precautions,S3,increased total circulating sex steroids,1.0,0.0,0
S3,increased total circulating sex steroids,DUAVEE,Blood testosterone increased,10005815.0,Testosterone increased,10043370.0,warnings and precautions,S3,increased total circulating sex steroids,1.0,0.0,0
S3,free hormone concentrations decreased,DUAVEE,,,,,warnings and precautions,S3,free hormone concentrations decreased,1.0,0.0,0
S3,testosterone decreased,DUAVEE,Blood testosterone decreased,10005814.0,Testosterone decreased,10043368.0,warnings and precautions,S3,testosterone decreased,1.0,0.0,1
S3,estradiol decreased,DUAVEE,Oestradiol decreased,10030229.0,Estradiol decreased,10054509.0,warnings and precautions,S3,estradiol decreased,1.0,0.0,1
S3,plasma proteins increased,DUAVEE,Protein total increased,10037016.0,,,warnings and precautions,S3,plasma proteins increased,1.0,0.0,0
S3,increased angiotensinogen,DUAVEE,,,,,warnings and precautions,S3,increased angiotensinogen,1.0,0.0,0
S3,increased renin substrate,DUAVEE,,,,,warnings and precautions,S3,increased renin substrate,1.0,0.0,0
S3,increased alpha-1-antitrypsin,DUAVEE,Alpha-1 anti-trypsin increased,10001808.0,,,warnings and precautions,S3,increased alpha-1-antitrypsin,1.0,0.0,0
S3,increased ceruloplasmin,DUAVEE,Ceruloplasmin increased,10008219.0,,,warnings and precautions,S3,increased ceruloplasmin,1.0,0.0,0
S3,increased plasma high-density lipoprotein,DUAVEE,High density lipoprotein increased,10020061.0,,,warnings and precautions,S3,increased plasma high-density lipoprotein,0.0,0.0,0
S3,increased hdl,DUAVEE,High density lipoprotein increased,10020061.0,Increased HDL,10021662.0,warnings and precautions,S3,increased hdl,1.0,0.0,1
S3,increased hdl2 cholesterol subfraction concentrations,DUAVEE,High density lipoprotein increased,10020061.0,HDL cholesterol increased,10070544.0,warnings and precautions,S3,increased hdl2 cholesterol subfraction concentrations,1.0,0.0,0
S3,reduced low-density lipoprotein cholesterol concentrations,DUAVEE,Low density lipoprotein decreased,10024909.0,,,warnings and precautions,S3,reduced low-density lipoprotein cholesterol concentrations,1.0,0.0,0
S3,reduced ldl cholesterol concentrations,DUAVEE,Low density lipoprotein decreased,10024909.0,Decreased LDL,10011972.0,warnings and precautions,S3,reduced ldl cholesterol concentrations,1.0,0.0,0
S3,increased triglyceride levels,DUAVEE,Blood triglycerides increased,10005839.0,Triglycerides high,10052373.0,warnings and precautions,S3,increased triglyceride levels,0.0,0.0,0
S3,impaired glucose tolerance,DUAVEE,Glucose tolerance impaired,10018429.0,,,warnings and precautions,S3,impaired glucose tolerance,0.0,0.0,0
S1,transaminase elevations,KALYDECO,Transaminases increased,10054889.0,,,adverse reactions,S1,transaminase elevations,0.0,0.0,0
S1,headache,KALYDECO,Headache,10019211.0,,,adverse reactions,S1,headache,0.0,0.0,1
S1,oropharyngeal pain,KALYDECO,Oropharyngeal pain,10068319.0,,,adverse reactions,S1,oropharyngeal pain,0.0,0.0,1
S1,upper respiratory tract infection,KALYDECO,Upper respiratory tract infection,10046306.0,,,adverse reactions,S1,upper respiratory tract infection,0.0,0.0,1
S1,nasal congestion,KALYDECO,Nasal congestion,10028735.0,,,adverse reactions,S1,nasal congestion,0.0,0.0,1
S1,abdominal pain,KALYDECO,Abdominal pain,10000081.0,,,adverse reactions,S1,abdominal pain,0.0,0.0,1
S1,nasopharyngitis,KALYDECO,Nasopharyngitis,10028810.0,,,adverse reactions,S1,nasopharyngitis,0.0,0.0,1
S1,diarrhea,KALYDECO,Diarrhoea,10012735.0,Diarrhea,10012727.0,adverse reactions,S1,diarrhea,0.0,0.0,1
S1,rash,KALYDECO,Rash,10037844.0,,,adverse reactions,S1,rash,0.0,0.0,1
S1,nausea,KALYDECO,Nausea,10028813.0,,,adverse reactions,S1,nausea,0.0,0.0,1
S1,dizziness,KALYDECO,Dizziness,10013573.0,,,adverse reactions,S1,dizziness,0.0,0.0,1
S1,abdominal pain,KALYDECO,Abdominal pain,10000081.0,,,adverse reactions,S1,abdominal pain,0.0,0.0,1
S1,increased hepatic enzymes,KALYDECO,Hepatic enzyme increased,10060795.0,,,adverse reactions,S1,increased hepatic enzymes,0.0,0.0,0
S1,hypoglycemia,KALYDECO,Hypoglycaemia,10020993.0,Hypoglycemia,10021005.0,adverse reactions,S1,hypoglycemia,0.0,0.0,1
S1,headache,KALYDECO,Headache,10019211.0,,,adverse reactions,S1,headache,0.0,0.0,1
S1,upper respiratory tract infection,KALYDECO,Upper respiratory tract infection,10046306.0,,,adverse reactions,S1,upper respiratory tract infection,0.0,0.0,1
S1,nasal congestion,KALYDECO,Nasal congestion,10028735.0,,,adverse reactions,S1,nasal congestion,0.0,0.0,1
S1,nausea,KALYDECO,Nausea,10028813.0,,,adverse reactions,S1,nausea,0.0,0.0,1
S1,rash,KALYDECO,Rash,10037844.0,,,adverse reactions,S1,rash,0.0,0.0,1
S1,rhinitis,KALYDECO,Rhinitis,10039083.0,,,adverse reactions,S1,rhinitis,0.0,0.0,1
S1,dizziness,KALYDECO,Dizziness,10013573.0,,,adverse reactions,S1,dizziness,0.0,0.0,1
S1,arthralgia,KALYDECO,Arthralgia,10003239.0,,,adverse reactions,S1,arthralgia,0.0,0.0,1
S1,bacteria in sputum,KALYDECO,Bacterial test positive,10059421.0,Bacteria sputum identified,10061673.0,adverse reactions,S1,bacteria in sputum,0.0,0.0,0
S1,headache,KALYDECO,Headache,10019211.0,,,adverse reactions,S1,headache,0.0,0.0,1
S1,oropharyngeal pain,KALYDECO,Oropharyngeal pain,10068319.0,,,adverse reactions,S1,oropharyngeal pain,0.0,0.0,1
S1,upper respiratory tract infection,KALYDECO,Upper respiratory tract infection,10046306.0,,,adverse reactions,S1,upper respiratory tract infection,0.0,0.0,1
S1,nasal congestion,KALYDECO,Nasal congestion,10028735.0,,,adverse reactions,S1,nasal congestion,0.0,0.0,1
S1,abdominal pain,KALYDECO,Abdominal pain,10000081.0,,,adverse reactions,S1,abdominal pain,0.0,0.0,1
S1,nasopharyngitis,KALYDECO,Nasopharyngitis,10028810.0,,,adverse reactions,S1,nasopharyngitis,0.0,0.0,1
S1,diarrhea,KALYDECO,Diarrhoea,10012735.0,Diarrhea,10012727.0,adverse reactions,S1,diarrhea,0.0,0.0,1
S1,rash,KALYDECO,Rash,10037844.0,,,adverse reactions,S1,rash,0.0,0.0,1
S1,nausea,KALYDECO,Nausea,10028813.0,,,adverse reactions,S1,nausea,0.0,0.0,1
S1,dizziness,KALYDECO,Dizziness,10013573.0,,,adverse reactions,S1,dizziness,0.0,0.0,1
S1,rhinitis,KALYDECO,Rhinitis,10039083.0,,,adverse reactions,S1,rhinitis,0.0,0.0,1
S1,aspartate aminotransferase increased,KALYDECO,Aspartate aminotransferase increased,10003481.0,,,adverse reactions,S1,aspartate aminotransferase increased,0.0,0.0,1
S1,bacteria in sputum,KALYDECO,Bacterial test positive,10059421.0,Bacteria sputum identified,10061673.0,adverse reactions,S1,bacteria in sputum,0.0,0.0,0
S1,blood glucose increased,KALYDECO,Blood glucose increased,10005557.0,,,adverse reactions,S1,blood glucose increased,0.0,0.0,1
S1,hepatic enzyme increased,KALYDECO,Hepatic enzyme increased,10060795.0,,,adverse reactions,S1,hepatic enzyme increased,0.0,0.0,1
S1,arthralgia,KALYDECO,Arthralgia,10003239.0,,,adverse reactions,S1,arthralgia,0.0,0.0,1
S1,musculoskeletal chest pain,KALYDECO,Musculoskeletal chest pain,10050819.0,,,adverse reactions,S1,musculoskeletal chest pain,0.0,0.0,1
S1,myalgia,KALYDECO,Myalgia,10028411.0,,,adverse reactions,S1,myalgia,0.0,0.0,1
S1,sinus headache,KALYDECO,Sinus headache,10040744.0,,,adverse reactions,S1,sinus headache,0.0,0.0,1
S1,pharyngeal erythema,KALYDECO,Pharyngeal erythema,10057009.0,,,adverse reactions,S1,pharyngeal erythema,0.0,0.0,1
S1,pleuritic pain,KALYDECO,Pleuritic pain,10035623.0,,,adverse reactions,S1,pleuritic pain,0.0,0.0,1
S1,sinus congestion,KALYDECO,Sinus congestion,10040742.0,,,adverse reactions,S1,sinus congestion,0.0,0.0,1
S1,wheezing,KALYDECO,Wheezing,10047924.0,,,adverse reactions,S1,wheezing,0.0,0.0,1
S1,acne,KALYDECO,Acne,10000496.0,,,adverse reactions,S1,acne,0.0,0.0,1
S1,transaminase >8 * uln,KALYDECO,Transaminases increased,10054889.0,,,adverse reactions,S1,transaminase >8 * uln,1.0,0.0,0
S1,transaminase >5 * uln,KALYDECO,Transaminases increased,10054889.0,,,adverse reactions,S1,transaminase >5 * uln,1.0,0.0,0
S1,transaminase >3 * uln,KALYDECO,Transaminases increased,10054889.0,,,adverse reactions,S1,transaminase >3 * uln,1.0,0.0,0
S1,alt >8 * uln,KALYDECO,Alanine aminotransferase increased,10001551.0,ALT increased,10001845.0,adverse reactions,S1,alt >8 * uln,1.0,0.0,0
S1,alt >5 * uln,KALYDECO,Alanine aminotransferase increased,10001551.0,ALT increased,10001845.0,adverse reactions,S1,alt >5 * uln,1.0,0.0,0
S1,alt >3 * uln,KALYDECO,Alanine aminotransferase increased,10001551.0,ALT increased,10001845.0,adverse reactions,S1,alt >3 * uln,1.0,0.0,0
S1,ast >8 * uln,KALYDECO,Aspartate aminotransferase increased,10003481.0,AST increased,10003544.0,adverse reactions,S1,ast >8 * uln,1.0,0.0,0
S1,ast >5 * uln,KALYDECO,Aspartate aminotransferase increased,10003481.0,AST increased,10003544.0,adverse reactions,S1,ast >5 * uln,1.0,0.0,0
S1,ast >3 * uln,KALYDECO,Aspartate aminotransferase increased,10003481.0,AST increased,10003544.0,adverse reactions,S1,ast >3 * uln,1.0,0.0,0
S1,elevated transaminases,KALYDECO,Transaminases increased,10054889.0,,,adverse reactions,S1,elevated transaminases,0.0,0.0,0
