Unnamed: 0,section,ade_type,tp,fp,fn,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1,api_source,llm_model,llm_model_name,prompt,system,temp,dataset,run,eval_method,base_name
11,all-concat,non-meddra,1418.0,,1745.0,,0.4483085678153651,,,0.4791034596563937,,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v0,temp0,train,run1,ember-v1,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v0
12,boxed warnings,all,240.0,34.0,82.0,0.8759124087591241,0.7453416149068323,0.8053691275167787,0.9426437354068932,0.7533312447786131,0.801635823246254,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v0,temp0,train,run1,ember-v1,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v0
13,boxed warnings,discontinuous,29.0,,62.0,,0.3186813186813186,,,0.3201465201465202,,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v0,temp0,train,run1,ember-v1,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v0
14,boxed warnings,exact-meddra,122.0,,106.0,,0.5350877192982456,,,0.5522334717780638,,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v0,temp0,train,run1,ember-v1,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v0
15,boxed warnings,hypothetical,113.0,,124.0,,0.4767932489451477,,,0.5517004138661893,,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v0,temp0,train,run1,ember-v1,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v0
16,boxed warnings,negated,5.0,,46.0,,0.0980392156862745,,,0.29375,,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v0,temp0,train,run1,ember-v1,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v0
17,boxed warnings,non-meddra,118.0,,163.0,,0.4199288256227758,,,0.5000614005371791,,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v0,temp0,train,run1,ember-v1,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v0
18,warnings and precautions,all,1868.0,859.0,217.0,0.685001833516685,0.8959232613908873,0.7763923524522028,0.764103679886978,0.8458467402059334,0.7745012679363917,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v0,temp0,train,run1,ember-v1,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v0
19,warnings and precautions,discontinuous,241.0,,971.0,,0.1988448844884488,,,0.2212114528676639,,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v0,temp0,train,run1,ember-v1,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v0
20,warnings and precautions,exact-meddra,876.0,,545.0,,0.6164672765657987,,,0.5707560299159017,,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v0,temp0,train,run1,ember-v1,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v0
21,warnings and precautions,hypothetical,625.0,,781.0,,0.4445234708392603,,,0.4815448340574019,,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v0,temp0,train,run1,ember-v1,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v0
22,warnings and precautions,negated,36.0,,332.0,,0.0978260869565217,,,0.1350959225959226,,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v0,temp0,train,run1,ember-v1,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v0
23,warnings and precautions,non-meddra,992.0,,652.0,,0.6034063260340633,,,0.5820268396274461,,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v0,temp0,train,run1,ember-v1,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v0
0,all,all,6427.0,1983.0,385.0,0.7642092746730084,0.9434820904286552,0.8265301167707658,0.8267152901553604,0.8822887383309556,0.8247324476759489,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v0,temp0,train,run1,ember-v1,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v0
0,adverse reactions,all,3150.0,398.0,2259.0,0.8878241262683202,0.5823627287853578,0.7033605001674668,0.8609196194890097,0.6445484155697789,0.7134130473965481,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v1,temp0,train,run1,strict,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v1
1,adverse reactions,discontinuous,28.0,,369.0,,0.070528967254408,,,0.0944960073581671,,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v1,temp0,train,run1,strict,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v1
2,adverse reactions,exact-meddra,2753.0,,1410.0,,0.6613019457122268,,,0.7277130017408897,,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v1,temp0,train,run1,strict,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v1
3,adverse reactions,negated,15.0,,58.0,,0.2054794520547945,,,0.1866666666666666,,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v1,temp0,train,run1,strict,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v1
4,adverse reactions,non-meddra,397.0,,850.0,,0.3183640737770649,,,0.4058782307762034,,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v1,temp0,train,run1,strict,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v1
5,all-concat,all,2978.0,448.0,4404.0,0.869235259778167,0.4034137090219453,0.5510732790525537,0.8416798813226659,0.4675871824978448,0.5709162150590863,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v1,temp0,train,run1,strict,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v1
6,all-concat,discontinuous,52.0,,749.0,,0.0649188514357053,,,0.0710702833376739,,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v1,temp0,train,run1,strict,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v1
7,all-concat,exact-meddra,2568.0,,2259.0,,0.5320074580484773,,,0.6000703400088225,,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v1,temp0,train,run1,strict,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v1
8,all-concat,negated,29.0,,103.0,,0.2196969696969697,,,0.2712585034013605,,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v1,temp0,train,run1,strict,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v1
9,all-concat,non-meddra,410.0,,2146.0,,0.1604068857589984,,,0.2217693186041504,,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v1,temp0,train,run1,strict,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v1
10,boxed warnings,all,149.0,130.0,125.0,0.5340501792114696,0.5437956204379562,0.538878842676311,0.5304202462484197,0.587601568967668,0.5507953871352564,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v1,temp0,train,run1,strict,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v1
11,boxed warnings,discontinuous,4.0,,33.0,,0.1081081081081081,,,0.1135531135531135,,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v1,temp0,train,run1,strict,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v1
12,boxed warnings,exact-meddra,108.0,,28.0,,0.7941176470588235,,,0.7778699229463236,,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v1,temp0,train,run1,strict,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v1
13,boxed warnings,negated,2.0,,3.0,,0.4,,,0.375,,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v1,temp0,train,run1,strict,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v1
14,boxed warnings,non-meddra,41.0,,97.0,,0.2971014492753623,,,0.323109243697479,,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v1,temp0,train,run1,strict,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v1
15,warnings and precautions,all,992.0,651.0,1735.0,0.6037735849056604,0.3637697103043638,0.4540045766590389,0.6087154942672153,0.4392815460907873,0.462857146019028,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v1,temp0,train,run1,strict,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v1
16,warnings and precautions,discontinuous,45.0,,354.0,,0.112781954887218,,,0.1344185094185094,,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v1,temp0,train,run1,strict,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v1
17,warnings and precautions,exact-meddra,637.0,,576.0,,0.5251442704039572,,,0.6202975443390244,,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v1,temp0,train,run1,strict,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v1
18,warnings and precautions,negated,12.0,,46.0,,0.2068965517241379,,,0.2893518518518518,,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v1,temp0,train,run1,strict,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v1
19,warnings and precautions,non-meddra,355.0,,1160.0,,0.2343234323432343,,,0.3074199287973259,,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v1,temp0,train,run1,strict,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v1
0,all,all,4291.0,1179.0,4119.0,0.7844606946983547,0.5102259215219976,0.585667722653019,0.7040434486006347,0.5510108456107009,0.5850542392349668,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v1,temp0,train,run1,strict,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v1
0,adverse reactions,all,3953.0,398.0,1456.0,0.9085267754539188,0.7308190053614346,0.8100409836065574,0.8969366661154047,0.7619348222033826,0.8248011895608685,OpenAI,gpt-4-1106-preview,GPT-4,fatal-prompt-v2,pharmexpert-v0,temp0.5,train,run0,strict,gpt-4-1106-preview_fatal-prompt-v2_pharmexpert-v0
1,adverse reactions,discontinuous,45.0,,352.0,,0.1133501259445843,,,0.1188903173209582,,OpenAI,gpt-4-1106-preview,GPT-4,fatal-prompt-v2,pharmexpert-v0,temp0.5,train,run0,strict,gpt-4-1106-preview_fatal-prompt-v2_pharmexpert-v0
2,adverse reactions,exact-meddra,3474.0,,689.0,,0.8344943550324285,,,0.8587219176317075,,OpenAI,gpt-4-1106-preview,GPT-4,fatal-prompt-v2,pharmexpert-v0,temp0.5,train,run0,strict,gpt-4-1106-preview_fatal-prompt-v2_pharmexpert-v0
3,adverse reactions,negated,24.0,,49.0,,0.3287671232876712,,,0.2542857142857143,,OpenAI,gpt-4-1106-preview,GPT-4,fatal-prompt-v2,pharmexpert-v0,temp0.5,train,run0,strict,gpt-4-1106-preview_fatal-prompt-v2_pharmexpert-v0
4,adverse reactions,non-meddra,479.0,,768.0,,0.384121892542101,,,0.4817829043364251,,OpenAI,gpt-4-1106-preview,GPT-4,fatal-prompt-v2,pharmexpert-v0,temp0.5,train,run0,strict,gpt-4-1106-preview_fatal-prompt-v2_pharmexpert-v0
5,all-concat,all,4296.0,738.0,3086.0,0.8533969010727056,0.5819561094554321,0.6920103092783505,0.8434388014407989,0.6193284113428084,0.7025539342505238,OpenAI,gpt-4-1106-preview,GPT-4,fatal-prompt-v2,pharmexpert-v0,temp0.5,train,run0,strict,gpt-4-1106-preview_fatal-prompt-v2_pharmexpert-v0
6,all-concat,discontinuous,73.0,,728.0,,0.0911360799001248,,,0.1102412196443044,,OpenAI,gpt-4-1106-preview,GPT-4,fatal-prompt-v2,pharmexpert-v0,temp0.5,train,run0,strict,gpt-4-1106-preview_fatal-prompt-v2_pharmexpert-v0
7,all-concat,exact-meddra,3686.0,,1141.0,,0.763621296871763,,,0.7900211297894125,,OpenAI,gpt-4-1106-preview,GPT-4,fatal-prompt-v2,pharmexpert-v0,temp0.5,train,run0,strict,gpt-4-1106-preview_fatal-prompt-v2_pharmexpert-v0
8,all-concat,negated,34.0,,98.0,,0.2575757575757575,,,0.2479591836734694,,OpenAI,gpt-4-1106-preview,GPT-4,fatal-prompt-v2,pharmexpert-v0,temp0.5,train,run0,strict,gpt-4-1106-preview_fatal-prompt-v2_pharmexpert-v0
9,all-concat,non-meddra,610.0,,1946.0,,0.2386541471048513,,,0.3027014519486985,,OpenAI,gpt-4-1106-preview,GPT-4,fatal-prompt-v2,pharmexpert-v0,temp0.5,train,run0,strict,gpt-4-1106-preview_fatal-prompt-v2_pharmexpert-v0
10,boxed warnings,all,177.0,147.0,97.0,0.5462962962962963,0.6459854014598541,0.5919732441471572,0.5395283663704716,0.6210452208323725,0.5704480334585338,OpenAI,gpt-4-1106-preview,GPT-4,fatal-prompt-v2,pharmexpert-v0,temp0.5,train,run0,strict,gpt-4-1106-preview_fatal-prompt-v2_pharmexpert-v0
11,boxed warnings,discontinuous,10.0,,27.0,,0.2702702702702703,,,0.206043956043956,,OpenAI,gpt-4-1106-preview,GPT-4,fatal-prompt-v2,pharmexpert-v0,temp0.5,train,run0,strict,gpt-4-1106-preview_fatal-prompt-v2_pharmexpert-v0
12,boxed warnings,exact-meddra,116.0,,20.0,,0.8529411764705882,,,0.7625701972051717,,OpenAI,gpt-4-1106-preview,GPT-4,fatal-prompt-v2,pharmexpert-v0,temp0.5,train,run0,strict,gpt-4-1106-preview_fatal-prompt-v2_pharmexpert-v0
13,boxed warnings,negated,4.0,,1.0,,0.8,,,0.875,,OpenAI,gpt-4-1106-preview,GPT-4,fatal-prompt-v2,pharmexpert-v0,temp0.5,train,run0,strict,gpt-4-1106-preview_fatal-prompt-v2_pharmexpert-v0
14,boxed warnings,non-meddra,61.0,,77.0,,0.4420289855072464,,,0.3993347338935574,,OpenAI,gpt-4-1106-preview,GPT-4,fatal-prompt-v2,pharmexpert-v0,temp0.5,train,run0,strict,gpt-4-1106-preview_fatal-prompt-v2_pharmexpert-v0
15,warnings and precautions,all,1436.0,986.0,1291.0,0.5928984310487201,0.5265859919325265,0.5577782093610409,0.5650671965337146,0.5610400807841655,0.5299839743743318,OpenAI,gpt-4-1106-preview,GPT-4,fatal-prompt-v2,pharmexpert-v0,temp0.5,train,run0,strict,gpt-4-1106-preview_fatal-prompt-v2_pharmexpert-v0
16,warnings and precautions,discontinuous,60.0,,339.0,,0.150375939849624,,,0.1785139520433638,,OpenAI,gpt-4-1106-preview,GPT-4,fatal-prompt-v2,pharmexpert-v0,temp0.5,train,run0,strict,gpt-4-1106-preview_fatal-prompt-v2_pharmexpert-v0
17,warnings and precautions,exact-meddra,932.0,,281.0,,0.7683429513602638,,,0.7774424007353116,,OpenAI,gpt-4-1106-preview,GPT-4,fatal-prompt-v2,pharmexpert-v0,temp0.5,train,run0,strict,gpt-4-1106-preview_fatal-prompt-v2_pharmexpert-v0
18,warnings and precautions,negated,13.0,,45.0,,0.2241379310344827,,,0.2511574074074074,,OpenAI,gpt-4-1106-preview,GPT-4,fatal-prompt-v2,pharmexpert-v0,temp0.5,train,run0,strict,gpt-4-1106-preview_fatal-prompt-v2_pharmexpert-v0
19,warnings and precautions,non-meddra,504.0,,1011.0,,0.3326732673267327,,,0.4029400748911297,,OpenAI,gpt-4-1106-preview,GPT-4,fatal-prompt-v2,pharmexpert-v0,temp0.5,train,run0,strict,gpt-4-1106-preview_fatal-prompt-v2_pharmexpert-v0
0,all,all,5566.0,1531.0,2844.0,0.7842750457939974,0.6618311533888228,0.685182095112937,0.7029838951843393,0.6566780647043893,0.6623724004630887,OpenAI,gpt-4-1106-preview,GPT-4,fatal-prompt-v2,pharmexpert-v0,temp0.5,train,run0,strict,gpt-4-1106-preview_fatal-prompt-v2_pharmexpert-v0
0,adverse reactions,all,4563.0,846.0,79.0,0.8435940099833611,0.9829814735028004,0.9079693562829568,0.8735145390397786,0.9682647377278222,0.903884371707166,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v1,temp0,train,run1,ember-v1,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v1
1,adverse reactions,discontinuous,301.0,,2380.0,,0.1122715404699739,,,0.1354973143696068,,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v1,temp0,train,run1,ember-v1,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v1
2,adverse reactions,exact-meddra,3581.0,,382.0,,0.9036083774917992,,,0.8775552965662381,,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v1,temp0,train,run1,ember-v1,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v1
3,adverse reactions,hypothetical,68.0,,958.0,,0.0662768031189083,,,0.0797248618474218,,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v1,temp0,train,run1,ember-v1,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v1
4,adverse reactions,negated,58.0,,1245.0,,0.044512663085188,,,0.0677116804939228,,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v1,temp0,train,run1,ember-v1,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v1
5,adverse reactions,non-meddra,982.0,,2432.0,,0.2876391329818394,,,0.2942799193397592,,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v1,temp0,train,run1,ember-v1,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v1
6,all-concat,all,5308.0,2074.0,99.0,0.719046328908155,0.9816904013316072,0.8300883571819533,0.7597735477002763,0.9701798155501208,0.8334018873808504,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v1,temp0,train,run1,ember-v1,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v1
7,all-concat,discontinuous,512.0,,2557.0,,0.1668295861844249,,,0.1674368942553344,,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v1,temp0,train,run1,ember-v1,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v1
8,all-concat,exact-meddra,3683.0,,385.0,,0.9053588987217306,,,0.880184160197216,,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v1,temp0,train,run1,ember-v1,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v1
9,all-concat,hypothetical,658.0,,2268.0,,0.2248803827751196,,,0.2460942427948337,,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v1,temp0,train,run1,ember-v1,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v1
10,all-concat,negated,95.0,,1739.0,,0.0517993456924754,,,0.0739780853370486,,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v1,temp0,train,run1,ember-v1,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v1
11,all-concat,non-meddra,1625.0,,2083.0,,0.4382416396979504,,,0.4247993305562716,,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v1,temp0,train,run1,ember-v1,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v1
12,boxed warnings,all,249.0,25.0,65.0,0.9087591240875912,0.7929936305732485,0.8469387755102041,0.930092324829167,0.8055769199018626,0.8334378285727246,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v1,temp0,train,run1,ember-v1,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v1
13,boxed warnings,discontinuous,29.0,,75.0,,0.2788461538461538,,,0.3342490842490842,,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v1,temp0,train,run1,ember-v1,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v1
14,boxed warnings,exact-meddra,132.0,,85.0,,0.6082949308755761,,,0.606878174174439,,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v1,temp0,train,run1,ember-v1,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v1
15,boxed warnings,hypothetical,111.0,,124.0,,0.4723404255319149,,,0.5492183742183743,,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v1,temp0,train,run1,ember-v1,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v1
16,boxed warnings,negated,5.0,,31.0,,0.1388888888888889,,,0.3634259259259259,,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v1,temp0,train,run1,ember-v1,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v1
17,boxed warnings,non-meddra,117.0,,152.0,,0.4349442379182156,,,0.5092253710982084,,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v1,temp0,train,run1,ember-v1,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v1
18,warnings and precautions,all,1938.0,789.0,277.0,0.7106710671067107,0.8749435665914221,0.784297855119385,0.7919799774802958,0.8423671425140875,0.7778872775903709,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v1,temp0,train,run1,ember-v1,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v1
19,warnings and precautions,discontinuous,248.0,,1098.0,,0.1842496285289747,,,0.2300758741049087,,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v1,temp0,train,run1,ember-v1,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v1
20,warnings and precautions,exact-meddra,907.0,,609.0,,0.5982849604221636,,,0.5606221693069117,,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v1,temp0,train,run1,ember-v1,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v1
21,warnings and precautions,hypothetical,629.0,,920.0,,0.4060684312459651,,,0.4493113451656111,,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v1,temp0,train,run1,ember-v1,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v1
22,warnings and precautions,negated,39.0,,399.0,,0.0890410958904109,,,0.1330399322809433,,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v1,temp0,train,run1,ember-v1,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v1
23,warnings and precautions,non-meddra,1032.0,,749.0,,0.5794497473329591,,,0.5767413965842146,,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v1,temp0,train,run1,ember-v1,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v1
0,all,all,6750.0,1660.0,421.0,0.8026159334126041,0.9412913122298144,0.8462102400603456,0.8491124347547232,0.8903231961468108,0.8407543430273444,OpenAI,gpt-3.5-turbo-0125,GPT-3.5,fatal-prompt-v2,pharmexpert-v1,temp0,train,run1,ember-v1,gpt-3.5-turbo-0125_fatal-prompt-v2_pharmexpert-v1
0,adverse reactions,all,3861.0,495.0,1548.0,0.8863636363636364,0.7138103161397671,0.7907834101382488,0.8544463582591605,0.7190024221579596,0.7984734487082887,OpenAI,gpt-4-1106-preview,GPT-4,gpt-written-prompt,pharmexpert-v0,temp0,train,run0,strict,gpt-4-1106-preview_gpt-written-prompt_pharmexpert-v0
1,adverse reactions,discontinuous,29.0,,368.0,,0.0730478589420654,,,0.0524102178184706,,OpenAI,gpt-4-1106-preview,GPT-4,gpt-written-prompt,pharmexpert-v0,temp0,train,run0,strict,gpt-4-1106-preview_gpt-written-prompt_pharmexpert-v0
2,adverse reactions,exact-meddra,3399.0,,764.0,,0.8164785010809512,,,0.8139788642486312,,OpenAI,gpt-4-1106-preview,GPT-4,gpt-written-prompt,pharmexpert-v0,temp0,train,run0,strict,gpt-4-1106-preview_gpt-written-prompt_pharmexpert-v0
3,adverse reactions,hypothetical,36.0,,44.0,,0.45,,,0.3494252873563218,,OpenAI,gpt-4-1106-preview,GPT-4,gpt-written-prompt,pharmexpert-v0,temp0,train,run0,strict,gpt-4-1106-preview_gpt-written-prompt_pharmexpert-v0
4,adverse reactions,negated,18.0,,55.0,,0.2465753424657534,,,0.2171428571428571,,OpenAI,gpt-4-1106-preview,GPT-4,gpt-written-prompt,pharmexpert-v0,temp0,train,run0,strict,gpt-4-1106-preview_gpt-written-prompt_pharmexpert-v0
5,adverse reactions,non-meddra,462.0,,785.0,,0.3704891740176423,,,0.4472513737890324,,OpenAI,gpt-4-1106-preview,GPT-4,gpt-written-prompt,pharmexpert-v0,temp0,train,run0,strict,gpt-4-1106-preview_gpt-written-prompt_pharmexpert-v0
6,all-concat,all,4331.0,942.0,3051.0,0.82135406789304,0.5866973719859117,0.6844725404978269,0.8011303287211108,0.604530017135758,0.6945063488899443,OpenAI,gpt-4-1106-preview,GPT-4,gpt-written-prompt,pharmexpert-v0,temp0,train,run0,strict,gpt-4-1106-preview_gpt-written-prompt_pharmexpert-v0
7,all-concat,discontinuous,45.0,,756.0,,0.0561797752808988,,,0.0645974383383545,,OpenAI,gpt-4-1106-preview,GPT-4,gpt-written-prompt,pharmexpert-v0,temp0,train,run0,strict,gpt-4-1106-preview_gpt-written-prompt_pharmexpert-v0
8,all-concat,exact-meddra,3701.0,,1126.0,,0.7667288170706443,,,0.7640576093850067,,OpenAI,gpt-4-1106-preview,GPT-4,gpt-written-prompt,pharmexpert-v0,temp0,train,run0,strict,gpt-4-1106-preview_gpt-written-prompt_pharmexpert-v0
